"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.392033586035149,0.165642827731429,-0.104956579409713,0.689117436933651,0.0620589727404269,-0.229416216352656,0.12625449551021,0.134343995368691,-0.0905692769626749,-0.0925601881522886,0.0611608357354333,0.0611608357354333,0.0611608357354333,0.0740020500873828,NA,0.00271844863120546,0.10196628282162,0.207475593138804
"avg_resolution",0.392033586035149,1,0.471061100804786,-0.135757988368302,0.147475855560852,-0.0097551178204964,-0.137158792988478,0.201885308723707,0.202065153026738,-0.129165634160149,0.243036524698583,-0.0343277186375046,-0.0343277186375046,-0.0343277186375046,-0.0644167007315685,NA,0.059786580497673,0.0450864466442795,0.0264149434502652
"scmChanges",0.165642827731429,0.471061100804786,1,0.012969892085746,0.0862745075556056,-0.00828853636063084,0.264949394650774,0.834737368064386,0.821148826489754,0.0642266118042609,0.37992727867239,0.572109134885848,0.572109134885848,0.572109134885848,0.478845188439667,NA,0.56520945430698,0.629663297439016,-0.290264521017042
"scrChanges",-0.104956579409713,-0.135757988368302,0.012969892085746,1,-0.116758457462659,-0.00543157492228702,0.273848972334827,0.0844905518990597,0.014584243749211,0.936346150402312,-0.455951624518273,0.15815089769091,0.15815089769091,0.15815089769091,0.0185727362897162,NA,0.445854622539617,0.0159722785359105,-0.29484323772985
"mslChanges",0.689117436933651,0.147475855560852,0.0862745075556056,-0.116758457462659,1,0.481342107988174,0.0431940575932701,0.184622099045306,0.204804936721934,-0.0909692987849711,-0.19051210924704,0.266052431933251,0.266052431933251,0.266052431933251,0.241790430465353,NA,0.353005325421222,0.239335815921062,-0.0427117620424101
"number_of_domain",0.0620589727404269,-0.0097551178204964,-0.00828853636063084,-0.00543157492228702,0.481342107988174,1,0.193140118463559,0.0116781309449152,0.0110231958469997,0.00677099129558482,-0.425450438646992,0.0870722201423787,0.0870722201423787,0.0870722201423787,0.0224960635332924,NA,0.33702237963769,0.0229886179034768,-0.209226328731907
"country",-0.229416216352656,-0.137158792988478,0.264949394650774,0.273848972334827,0.0431940575932701,0.193140118463559,1,0.341047492984129,0.305023371603801,0.313021348826842,-0.202076051281326,0.358027486576583,0.358027486576583,0.358027486576583,0.27278367785356,NA,0.400953858004756,0.288885834404638,-0.962273469519743
"linesadded",0.12625449551021,0.201885308723707,0.834737368064386,0.0844905518990597,0.184622099045306,0.0116781309449152,0.341047492984129,1,0.989734380960866,0.182587266299358,0.37376363445773,0.918978175986402,0.918978175986402,0.918978175986402,0.873549869522882,NA,0.628452612101413,0.942191099992949,-0.285952236086745
"linesremoved",0.134343995368691,0.202065153026738,0.821148826489754,0.014584243749211,0.204804936721934,0.0110231958469997,0.305023371603801,0.989734380960866,1,0.078265242090435,0.410184923397169,0.922431566431536,0.922431566431536,0.922431566431536,0.893281425073918,NA,0.634924080807707,0.960164557628239,-0.258789492050092
"ReviewGotMerged",-0.0905692769626749,-0.129165634160149,0.0642266118042609,0.936346150402312,-0.0909692987849711,0.00677099129558482,0.313021348826842,0.182587266299358,0.078265242090435,1,-0.394082662455713,0.229795687651593,0.229795687651593,0.229795687651593,0.0926109554242582,NA,0.368299310428323,0.0852674867155974,-0.288224057690737
"X",-0.0925601881522886,0.243036524698583,0.37992727867239,-0.455951624518273,-0.19051210924704,-0.425450438646992,-0.202076051281326,0.37376363445773,0.410184923397169,-0.394082662455713,1,0.250602738620667,0.250602738620667,0.250602738620667,0.327326835353989,NA,-0.0649940876149566,0.372156207071611,0.203446476202624
"in_degree",0.0611608357354333,-0.0343277186375046,0.572109134885848,0.15815089769091,0.266052431933251,0.0870722201423787,0.358027486576583,0.918978175986402,0.922431566431536,0.229795687651593,0.250602738620667,1,1,1,0.974018438415441,NA,0.673834708036797,0.97724743265905,-0.271053524709279
"out_degree",0.0611608357354333,-0.0343277186375046,0.572109134885848,0.15815089769091,0.266052431933251,0.0870722201423787,0.358027486576583,0.918978175986402,0.922431566431536,0.229795687651593,0.250602738620667,1,1,1,0.974018438415441,NA,0.673834708036797,0.97724743265905,-0.271053524709279
"degree",0.0611608357354333,-0.0343277186375046,0.572109134885848,0.15815089769091,0.266052431933251,0.0870722201423787,0.358027486576583,0.918978175986402,0.922431566431536,0.229795687651593,0.250602738620667,1,1,1,0.974018438415441,NA,0.673834708036797,0.97724743265905,-0.271053524709279
"betweenness",0.0740020500873828,-0.0644167007315685,0.478845188439667,0.0185727362897162,0.241790430465353,0.0224960635332924,0.27278367785356,0.873549869522882,0.893281425073918,0.0926109554242582,0.327326835353989,0.974018438415441,0.974018438415441,0.974018438415441,1,NA,0.520458885497734,0.982757066948963,-0.175250361270282
"clustcoeff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"closeness",0.00271844863120546,0.059786580497673,0.56520945430698,0.445854622539617,0.353005325421222,0.33702237963769,0.400953858004756,0.628452612101413,0.634924080807707,0.368299310428323,-0.0649940876149566,0.673834708036797,0.673834708036797,0.673834708036797,0.520458885497734,NA,1,0.584304344898187,-0.418295568178721
"eigencentrality",0.10196628282162,0.0450864466442795,0.629663297439016,0.0159722785359105,0.239335815921062,0.0229886179034768,0.288885834404638,0.942191099992949,0.960164557628239,0.0852674867155974,0.372156207071611,0.97724743265905,0.97724743265905,0.97724743265905,0.982757066948963,NA,0.584304344898187,1,-0.211306725593205
"upeople_id",0.207475593138804,0.0264149434502652,-0.290264521017042,-0.29484323772985,-0.0427117620424101,-0.209226328731907,-0.962273469519743,-0.285952236086745,-0.258789492050092,-0.288224057690737,0.203446476202624,-0.271053524709279,-0.271053524709279,-0.271053524709279,-0.175250361270282,NA,-0.418295568178721,-0.211306725593205,1
