"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,-0.100393274350578,0.999959874822167,NA,0.99957663232446,0.00525181086400428,0.999959874822167,0.999959874822167,0.999959874822167,NA,-0.480907358799372,0.999959874822167,0.999959874822167,0.999959874822167,NA,NA,NA,0.999959874822167,-0.98654300795422
"avg_resolution",-0.100393274350578,1,-0.104602252500616,NA,-0.110188992666052,-0.146734168148526,-0.104602252500616,-0.104602252500616,-0.104602252500616,NA,0.484840812463581,-0.104602252500616,-0.104602252500616,-0.104602252500616,NA,NA,NA,-0.104602252500616,0.143153403268343
"scmChanges",0.999959874822167,-0.104602252500616,1,NA,0.999710385202585,0.00798163145736239,1,1,1,NA,-0.480384461415261,1,1,1,NA,NA,NA,1,-0.986440114558034
"scrChanges",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mslChanges",0.99957663232446,-0.110188992666052,0.999710385202585,NA,1,0.00827363903390394,0.999710385202585,0.999710385202585,0.999710385202585,NA,-0.482213553552717,0.999710385202585,0.999710385202585,0.999710385202585,NA,NA,NA,0.999710385202585,-0.987093513463255
"number_of_domain",0.00525181086400428,-0.146734168148526,0.00798163145736239,NA,0.00827363903390394,1,0.00798163145736239,0.00798163145736239,0.00798163145736239,NA,-0.325911396953112,0.00798163145736239,0.00798163145736239,0.00798163145736239,NA,NA,NA,0.00798163145736239,-0.071205156746594
"country",0.999959874822167,-0.104602252500616,1,NA,0.999710385202585,0.00798163145736239,1,1,1,NA,-0.480384461415261,1,1,1,NA,NA,NA,1,-0.986440114558034
"linesadded",0.999959874822167,-0.104602252500616,1,NA,0.999710385202585,0.00798163145736239,1,1,1,NA,-0.480384461415261,1,1,1,NA,NA,NA,1,-0.986440114558034
"linesremoved",0.999959874822167,-0.104602252500616,1,NA,0.999710385202585,0.00798163145736239,1,1,1,NA,-0.480384461415261,1,1,1,NA,NA,NA,1,-0.986440114558035
"ReviewGotMerged",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X",-0.480907358799372,0.484840812463581,-0.480384461415261,NA,-0.482213553552717,-0.325911396953112,-0.480384461415261,-0.480384461415261,-0.480384461415261,NA,1,-0.480384461415261,-0.480384461415261,-0.480384461415261,NA,NA,NA,-0.480384461415261,0.601909335601375
"in_degree",0.999959874822167,-0.104602252500616,1,NA,0.999710385202585,0.00798163145736239,1,1,1,NA,-0.480384461415261,1,1,1,NA,NA,NA,1,-0.986440114558035
"out_degree",0.999959874822167,-0.104602252500616,1,NA,0.999710385202585,0.00798163145736239,1,1,1,NA,-0.480384461415261,1,1,1,NA,NA,NA,1,-0.986440114558035
"degree",0.999959874822167,-0.104602252500616,1,NA,0.999710385202585,0.00798163145736239,1,1,1,NA,-0.480384461415261,1,1,1,NA,NA,NA,1,-0.986440114558035
"betweenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"clustcoeff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"closeness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"eigencentrality",0.999959874822167,-0.104602252500616,1,NA,0.999710385202585,0.00798163145736239,1,1,1,NA,-0.480384461415261,1,1,1,NA,NA,NA,1,-0.986440114558035
"upeople_id",-0.98654300795422,0.143153403268343,-0.986440114558034,NA,-0.987093513463255,-0.071205156746594,-0.986440114558034,-0.986440114558034,-0.986440114558035,NA,0.601909335601375,-0.986440114558035,-0.986440114558035,-0.986440114558035,NA,NA,NA,-0.986440114558035,1
