"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,-0.125683156854309,0.967784529217271,NA,0.999375005771809,-0.213105042346443,0.696118185771462,0.999737562314345,0.999980535594956,NA,-0.397662403979501,0.63538704616035,0.63538704616035,0.63538704616035,NA,NA,-0.635387046160349,0.635396235996106,-0.629813570828535
"avg_resolution",-0.125683156854309,1,-0.185139140139094,NA,-0.135242617699629,-0.335171674305811,-0.266618978360593,-0.132133189650452,-0.127307153349249,NA,-0.162738552664177,-0.272417594481387,-0.272417594481387,-0.272417594481387,NA,NA,0.272417594481387,-0.27241687857792,0.327284488773063
"scmChanges",0.967784529217271,-0.185139140139094,1,NA,0.975994784141492,-0.212855638088384,0.854428265390762,0.973150423969562,0.968467348846078,NA,-0.570889233345748,0.809312376595744,0.809312376595744,0.809312376595744,NA,NA,-0.809312376595744,0.809319367117826,-0.802957819565058
"scrChanges",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mslChanges",0.999375005771809,-0.135242617699629,0.975994784141492,NA,1,-0.210386807880037,0.720758490980071,0.999919370208149,0.999480363737044,NA,-0.421456988397875,0.661957210762707,0.661957210762707,0.661957210762707,NA,NA,-0.661957210762707,0.661966131250796,-0.656842744453606
"number_of_domain",-0.213105042346443,-0.335171674305811,-0.212855638088384,NA,-0.210386807880037,1,-0.175569941432861,-0.20993143430928,-0.209164637798272,NA,0.56980288229819,-0.165144564768954,-0.165144564768954,-0.165144564768954,NA,NA,0.165144564768954,-0.165146169530957,0.0632535416654417
"country",0.696118185771462,-0.266618978360593,0.854428265390762,NA,0.720758490980071,-0.175569941432861,1,0.711897918374903,0.698040096450796,NA,-0.811576598487701,0.996683241277643,0.996683241277643,0.996683241277643,NA,NA,-0.996683241277643,0.996684209722766,-0.988659271835576
"linesadded",0.999737562314345,-0.132133189650452,0.973150423969562,NA,0.999919370208149,-0.20993143430928,0.711897918374903,1,0.999809095225436,NA,-0.412120424276754,0.652385748101999,0.652385748101999,0.652385748101999,NA,NA,-0.652385748101999,0.652394767912747,-0.647351156450073
"linesremoved",0.999980535594956,-0.127307153349249,0.968467348846078,NA,0.999480363737044,-0.209164637798272,0.698040096450796,0.999809095225436,1,NA,-0.397624623561903,0.637452837450998,0.637452837450998,0.637452837450998,NA,NA,-0.637452837450998,0.637462007246699,-0.632542733170593
"ReviewGotMerged",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X",-0.397662403979501,-0.162738552664177,-0.570889233345748,NA,-0.421456988397875,0.56980288229819,-0.811576598487701,-0.412120424276754,-0.397624623561903,NA,1,-0.828078671210825,-0.828078671210825,-0.828078671210825,NA,NA,0.828078671210825,-0.828076659461886,0.763040847509184
"in_degree",0.63538704616035,-0.272417594481387,0.809312376595744,NA,0.661957210762707,-0.165144564768954,0.996683241277643,0.652385748101999,0.637452837450998,NA,-0.828078671210825,1,1,1,NA,NA,-1,0.999999999929179,-0.991924119053895
"out_degree",0.63538704616035,-0.272417594481387,0.809312376595744,NA,0.661957210762707,-0.165144564768954,0.996683241277643,0.652385748101999,0.637452837450998,NA,-0.828078671210825,1,1,1,NA,NA,-1,0.999999999929179,-0.991924119053895
"degree",0.63538704616035,-0.272417594481387,0.809312376595744,NA,0.661957210762707,-0.165144564768954,0.996683241277643,0.652385748101999,0.637452837450998,NA,-0.828078671210825,1,1,1,NA,NA,-1,0.999999999929179,-0.991924119053895
"betweenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"clustcoeff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"closeness",-0.635387046160349,0.272417594481387,-0.809312376595744,NA,-0.661957210762707,0.165144564768954,-0.996683241277643,-0.652385748101999,-0.637452837450998,NA,0.828078671210825,-1,-1,-1,NA,NA,1,-0.999999999929179,0.991924119053895
"eigencentrality",0.635396235996106,-0.27241687857792,0.809319367117826,NA,0.661966131250796,-0.165146169530957,0.996684209722766,0.652394767912747,0.637462007246699,NA,-0.828076659461886,0.999999999929179,0.999999999929179,0.999999999929179,NA,NA,-0.999999999929179,1,-0.991924122658184
"upeople_id",-0.629813570828535,0.327284488773063,-0.802957819565058,NA,-0.656842744453606,0.0632535416654417,-0.988659271835576,-0.647351156450073,-0.632542733170593,NA,0.763040847509184,-0.991924119053895,-0.991924119053895,-0.991924119053895,NA,NA,0.991924119053895,-0.991924122658184,1
