"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.0354987929319712,-0.216278661138004,NA,NA,0.960147353079902,-0.969503969341238,-0.19725494984134,-0.199176216293114,NA,-0.152623404328041,-0.191967922707151,-0.191967922707151,-0.191967922707151,NA,NA,0.191967922707151,-0.191967608754903,0.911288507309955
"avg_resolution",0.0354987929319712,1,0.633977941263871,NA,NA,-0.0849043030742509,-0.0396619568003354,0.216811811967803,0.357349705809408,NA,-0.774234570915544,0.53258808337322,0.53258808337322,0.53258808337322,NA,NA,-0.53258808337322,0.532593913355377,-0.224445961601775
"scmChanges",-0.216278661138004,0.633977941263871,1,NA,NA,-0.470091618914438,0.386528230117654,0.888451497740793,0.946223976700481,NA,-0.917233365760864,0.990930727574219,0.990930727574219,0.990930727574219,NA,NA,-0.990930727574218,0.990931632062966,-0.59872985038532
"scrChanges",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mslChanges",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"number_of_domain",0.960147353079902,-0.0849043030742509,-0.470091618914438,NA,NA,1,-0.992198651876747,-0.457400842256657,-0.464659655439728,NA,0.101929438287525,-0.455842305838552,-0.455842305838552,-0.455842305838552,NA,NA,0.455842305838552,-0.455841746708346,0.986926150780731
"country",-0.969503969341238,-0.0396619568003354,0.386528230117654,NA,NA,-0.992198651876747,1,0.423917490525359,0.414055955058094,NA,0,0.384110639798688,0.384110639798688,0.384110639798688,NA,NA,-0.384110639798688,0.38410938342721,-0.960985176643771
"linesadded",-0.19725494984134,0.216811811967803,0.888451497740793,NA,NA,-0.457400842256657,0.423917490525359,1,0.989095509698415,NA,-0.734299665614976,0.941042419790511,0.941042419790511,0.941042419790511,NA,NA,-0.941042419790511,0.941040072574855,-0.544395127614204
"linesremoved",-0.199176216293114,0.357349705809408,0.946223976700481,NA,NA,-0.464659655439728,0.414055955058094,0.989095509698415,1,NA,-0.814427397066104,0.98060039677278,0.98060039677278,0.98060039677278,NA,NA,-0.98060039677278,0.980599036762657,-0.567872337654448
"ReviewGotMerged",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X",-0.152623404328041,-0.774234570915544,-0.917233365760864,NA,NA,0.101929438287525,0,-0.734299665614976,-0.814427397066104,NA,1,-0.894427190999916,-0.894427190999916,-0.894427190999916,NA,NA,0.894427190999916,-0.894429385120696,0.25820662630577
"in_degree",-0.191967922707151,0.53258808337322,0.990930727574219,NA,NA,-0.455842305838552,0.384110639798688,0.941042419790511,0.98060039677278,NA,-0.894427190999916,1,1,1,NA,NA,-1,0.999999999975929,-0.577355357252861
"out_degree",-0.191967922707151,0.53258808337322,0.990930727574219,NA,NA,-0.455842305838552,0.384110639798688,0.941042419790511,0.98060039677278,NA,-0.894427190999916,1,1,1,NA,NA,-1,0.999999999975929,-0.577355357252861
"degree",-0.191967922707151,0.53258808337322,0.990930727574219,NA,NA,-0.455842305838552,0.384110639798688,0.941042419790511,0.98060039677278,NA,-0.894427190999916,1,1,1,NA,NA,-1,0.999999999975929,-0.577355357252861
"betweenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"clustcoeff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"closeness",0.191967922707151,-0.53258808337322,-0.990930727574218,NA,NA,0.455842305838552,-0.384110639798688,-0.941042419790511,-0.98060039677278,NA,0.894427190999916,-1,-1,-1,NA,NA,1,-0.999999999975929,0.577355357252861
"eigencentrality",-0.191967608754903,0.532593913355377,0.990931632062966,NA,NA,-0.455841746708346,0.38410938342721,0.941040072574855,0.980599036762657,NA,-0.894429385120696,0.999999999975929,0.999999999975929,0.999999999975929,NA,NA,-0.999999999975929,1,-0.577355357283897
"upeople_id",0.911288507309955,-0.224445961601775,-0.59872985038532,NA,NA,0.986926150780731,-0.960985176643771,-0.544395127614204,-0.567872337654448,NA,0.25820662630577,-0.577355357252861,-0.577355357252861,-0.577355357252861,NA,NA,0.577355357252861,-0.577355357283897,1
