"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.126845304247931,-0.00557164157802478,NA,-0.033695445609883,0.907548021237837,0.0393210601379047,0.0247223935957675,-0.0641635279682732,NA,-0.126785916431788,0.017495134842089,0.017495134842089,0.017495134842089,-0.100366199282741,0.0776086330551916,0.00234528609451518,0.0803264239412732,-0.00851446760884499
"avg_resolution",0.126845304247931,1,0.594595260419377,NA,0.0642246469024247,0.18448505250033,0.193207910200296,0.487536828970569,0.0213667747661049,NA,-0.143617793192545,0.305327980265893,0.305327980265893,0.305327980265893,0.60798963679794,-0.0405427925311163,-0.0148594218179279,0.210315531878835,-0.136667963324403
"scmChanges",-0.00557164157802478,0.594595260419377,1,NA,0.260031127207222,0.0529218577511269,0.724198351684498,0.94334686069023,0.225052420771414,NA,-0.366394212299623,0.800326933557851,0.800326933557851,0.800326933557851,0.868118661808078,0.42401764361141,-0.213126370112067,0.737130728033924,-0.645447669742848
"scrChanges",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mslChanges",-0.033695445609883,0.0642246469024247,0.260031127207222,NA,1,0.20595807942803,0.569512652803659,0.0768756212104797,0.903154271531559,NA,-0.637353018328166,0.51316935474515,0.51316935474515,0.51316935474515,0.0258068734019431,0.604944590547649,-0.993675072373834,0.204261578618929,-0.583047121782834
"number_of_domain",0.907548021237837,0.18448505250033,0.0529218577511269,NA,0.20595807942803,1,0.107982437082825,-0.0545480008986192,0.0599682884687034,NA,-0.341465487419562,-0.0292602867990326,-0.0292602867990326,-0.0292602867990326,-0.0870388279778489,-0.0313668449325689,-0.211902158235336,-0.100964168057508,-0.116916687404017
"country",0.0393210601379047,0.193207910200296,0.724198351684498,NA,0.569512652803659,0.107982437082825,1,0.680749245648545,0.458213290962596,NA,-0.627343548977472,0.790231858741626,0.790231858741626,0.790231858741626,0.391775920767246,0.712211342607692,-0.567396201507608,0.729243270266764,-0.974369431938163
"linesadded",0.0247223935957675,0.487536828970569,0.94334686069023,NA,0.0768756212104797,-0.0545480008986192,0.680749245648545,1,0.145152837656765,NA,-0.214879819184268,0.842184211559883,0.842184211559883,0.842184211559883,0.861409950226284,0.518812477649207,-0.0466350111949252,0.881403902971914,-0.586267937600102
"linesremoved",-0.0641635279682732,0.0213667747661049,0.225052420771414,NA,0.903154271531559,0.0599682884687034,0.458213290962596,0.145152837656765,1,NA,-0.526408636666464,0.631220062271845,0.631220062271845,0.631220062271845,0.156800462360556,0.734262321922798,-0.891645674790765,0.347887514432754,-0.475686984129145
"ReviewGotMerged",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X",-0.126785916431788,-0.143617793192545,-0.366394212299623,NA,-0.637353018328166,-0.341465487419562,-0.627343548977472,-0.214879819184268,-0.526408636666464,NA,1,-0.401286369157795,-0.401286369157795,-0.401286369157795,-0.218356573370573,-0.333299341355393,0.593860109506739,-0.187407726806996,0.698403062252337
"in_degree",0.017495134842089,0.305327980265893,0.800326933557851,NA,0.51316935474515,-0.0292602867990326,0.790231858741626,0.842184211559883,0.631220062271845,NA,-0.401286369157795,1,1,1,0.672350202290851,0.865916422631469,-0.49972346311472,0.923293370362086,-0.715668117726614
"out_degree",0.017495134842089,0.305327980265893,0.800326933557851,NA,0.51316935474515,-0.0292602867990326,0.790231858741626,0.842184211559883,0.631220062271845,NA,-0.401286369157795,1,1,1,0.672350202290851,0.865916422631469,-0.49972346311472,0.923293370362086,-0.715668117726614
"degree",0.017495134842089,0.305327980265893,0.800326933557851,NA,0.51316935474515,-0.0292602867990326,0.790231858741626,0.842184211559883,0.631220062271845,NA,-0.401286369157795,1,1,1,0.672350202290851,0.865916422631469,-0.49972346311472,0.923293370362086,-0.715668117726614
"betweenness",-0.100366199282741,0.60798963679794,0.868118661808078,NA,0.0258068734019431,-0.0870388279778489,0.391775920767246,0.861409950226284,0.156800462360556,NA,-0.218356573370573,0.672350202290851,0.672350202290851,0.672350202290851,1,0.227875136147183,0.0507894945856045,0.604535001441643,-0.353953585778979
"clustcoeff",0.0776086330551916,-0.0405427925311163,0.42401764361141,NA,0.604944590547649,-0.0313668449325689,0.712211342607692,0.518812477649207,0.734262321922798,NA,-0.333299341355393,0.865916422631469,0.865916422631469,0.865916422631469,0.227875136147183,1,-0.637675429720113,0.823648751575137,-0.645320010136488
"closeness",0.00234528609451518,-0.0148594218179279,-0.213126370112067,NA,-0.993675072373834,-0.211902158235336,-0.567396201507608,-0.0466350111949252,-0.891645674790765,NA,0.593860109506739,-0.49972346311472,-0.49972346311472,-0.49972346311472,0.0507894945856045,-0.637675429720113,1,-0.214283332133608,0.569928279045349
"eigencentrality",0.0803264239412732,0.210315531878835,0.737130728033924,NA,0.204261578618929,-0.100964168057508,0.729243270266764,0.881403902971914,0.347887514432754,NA,-0.187407726806996,0.923293370362086,0.923293370362086,0.923293370362086,0.604535001441643,0.823648751575137,-0.214283332133608,1,-0.627188152317547
"upeople_id",-0.00851446760884499,-0.136667963324403,-0.645447669742848,NA,-0.583047121782834,-0.116916687404017,-0.974369431938163,-0.586267937600102,-0.475686984129145,NA,0.698403062252337,-0.715668117726614,-0.715668117726614,-0.715668117726614,-0.353953585778979,-0.645320010136488,0.569928279045349,-0.627188152317547,1
