"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.00075244793409349,0.848126870953133,0.888049749703409,0.806531736924243,-0.416057806049309,0.510310363079829,0.889652378390488,0.875645128447557,0.876751516407819,-0.798198729716611,0.317820863081864,0.317820863081864,0.317820863081864,0,0.317820863081864,-0.386133275859411,0.456153704548284,-0.31785766207696
"avg_resolution",0.00075244793409349,1,-0.0160077375703401,-0.0299908827991269,-0.138675166130647,0.0474535531571081,0.353621834062541,-0.178632400086685,-0.23158818981448,-0.207332168641245,0.351493147507093,0.404290978560929,0.404290978560929,0.404290978560929,0.999971973801537,0.404290978560929,-0.327155741721867,-0.269365640864698,-0.400689822761148
"scmChanges",0.848126870953133,-0.0160077375703401,1,0.992344525269463,0.989090558474496,-0.272989387743823,0.8051764121248,0.969575626174478,0.962701951711655,0.970195459806334,-0.510527470242631,0.652667738826552,0.652667738826552,0.652667738826552,-0.0128927655782349,0.652667738826552,-0.721052625530139,0.79045687685271,-0.653444163211096
"scrChanges",0.888049749703409,-0.0299908827991269,0.992344525269463,1,0.973280367984564,-0.225767649841105,0.736644796825784,0.986847040271112,0.978339401326645,0.983640365361557,-0.604155033656646,0.564031689784231,0.564031689784231,0.564031689784231,-0.0272682205012724,0.564031689784231,-0.636595225016114,0.719797603583424,-0.564664285464349
"mslChanges",0.806531736924243,-0.138675166130647,0.989090558474496,0.973280367984564,1,-0.306319425582723,0.789243727324573,0.964207873498761,0.96554301512024,0.971146037485325,-0.485925052844352,0.646112756514876,0.646112756514876,0.646112756514876,-0.135357930308811,0.646112756514876,-0.720691262241924,0.858574284247423,-0.647446576616601
"number_of_domain",-0.416057806049309,0.0474535531571081,-0.272989387743823,-0.225767649841105,-0.306319425582723,1,-0.376107252119075,-0.204442695541281,-0.212552609935883,-0.218867587420225,0.0719815750748694,-0.394806526588607,-0.394806526588607,-0.394806526588607,0.0508986598559288,-0.394806526588607,0.406117606802039,-0.435903857985389,0.395778476447985
"country",0.510310363079829,0.353621834062541,0.8051764121248,0.736644796825784,0.789243727324573,-0.376107252119075,1,0.635797680502066,0.620061487528217,0.641837706370426,0.0674199862463242,0.973123680201904,0.973123680201904,0.973123680201904,0.357548470967097,0.973123680201904,-0.986518103695979,0.801587240806135,-0.973149419085604
"linesadded",0.889652378390488,-0.178632400086685,0.969575626174478,0.986847040271112,0.964207873498761,-0.204442695541281,0.635797680502066,1,0.99837097689606,0.998994778520528,-0.689088554737728,0.449429392436152,0.449429392436152,0.449429392436152,-0.176168722209175,0.449429392436152,-0.533539129756481,0.706797345764448,-0.450487307852248
"linesremoved",0.875645128447557,-0.23158818981448,0.962701951711655,0.978339401326645,0.96554301512024,-0.212552609935883,0.620061487528217,0.99837097689606,1,0.99956817014779,-0.688883253466231,0.435512796560387,0.435512796560387,0.435512796560387,-0.229089590864133,0.435512796560387,-0.522601675572226,0.726028964312252,-0.436786373484433
"ReviewGotMerged",0.876751516407819,-0.207332168641245,0.970195459806334,0.983640365361557,0.971146037485325,-0.218867587420225,0.641837706370426,0.998994778520528,0.99956817014779,1,-0.673276976282758,0.459772374027559,0.459772374027559,0.459772374027559,-0.20476503894465,0.459772374027559,-0.545087734275402,0.733811706788789,-0.460986695449437
"X",-0.798198729716611,0.351493147507093,-0.510527470242631,-0.604155033656646,-0.485925052844352,0.0719815750748694,0.0674199862463242,-0.689088554737728,-0.688883253466231,-0.673276976282758,1,0.288675134594813,0.288675134594813,0.288675134594813,0.353553390593274,0.288675134594813,-0.205202172490296,-0.0720178009824178,-0.288198901743457
"in_degree",0.317820863081864,0.404290978560929,0.652667738826552,0.564031689784231,0.646112756514876,-0.394806526588607,0.973123680201904,0.449429392436152,0.435512796560387,0.459772374027559,0.288675134594813,1,1,1,0.408248290463863,1,-0.994332328943984,0.761983584473778,-0.999992076323251
"out_degree",0.317820863081864,0.404290978560929,0.652667738826552,0.564031689784231,0.646112756514876,-0.394806526588607,0.973123680201904,0.449429392436152,0.435512796560387,0.459772374027559,0.288675134594813,1,1,1,0.408248290463863,1,-0.994332328943984,0.761983584473778,-0.999992076323251
"degree",0.317820863081864,0.404290978560929,0.652667738826552,0.564031689784231,0.646112756514876,-0.394806526588607,0.973123680201904,0.449429392436152,0.435512796560387,0.459772374027559,0.288675134594813,1,1,1,0.408248290463863,1,-0.994332328943984,0.761983584473778,-0.999992076323251
"betweenness",0,0.999971973801537,-0.0128927655782349,-0.0272682205012724,-0.135357930308811,0.0508986598559288,0.357548470967097,-0.176168722209175,-0.229089590864133,-0.20476503894465,0.353553390593274,0.408248290463863,0.408248290463863,0.408248290463863,1,0.408248290463863,-0.331232934865338,-0.265252296595069,-0.404653861023009
"clustcoeff",0.317820863081864,0.404290978560929,0.652667738826552,0.564031689784231,0.646112756514876,-0.394806526588607,0.973123680201904,0.449429392436152,0.435512796560387,0.459772374027559,0.288675134594813,1,1,1,0.408248290463863,1,-0.994332328943983,0.761983584473778,-0.999992076323251
"closeness",-0.386133275859411,-0.327155741721867,-0.721052625530139,-0.636595225016114,-0.720691262241924,0.406117606802039,-0.986518103695979,-0.533539129756481,-0.522601675572226,-0.545087734275402,-0.205202172490296,-0.994332328943984,-0.994332328943984,-0.994332328943984,-0.331232934865338,-0.994332328943983,1,-0.819115360209297,0.994605024844302
"eigencentrality",0.456153704548284,-0.269365640864698,0.79045687685271,0.719797603583424,0.858574284247423,-0.435903857985389,0.801587240806135,0.706797345764448,0.726028964312252,0.733811706788789,-0.0720178009824178,0.761983584473778,0.761983584473778,0.761983584473778,-0.265252296595069,0.761983584473778,-0.819115360209297,1,-0.764373366228843
"upeople_id",-0.31785766207696,-0.400689822761148,-0.653444163211096,-0.564664285464349,-0.647446576616601,0.395778476447985,-0.973149419085604,-0.450487307852248,-0.436786373484433,-0.460986695449437,-0.288198901743457,-0.999992076323251,-0.999992076323251,-0.999992076323251,-0.404653861023009,-0.999992076323251,0.994605024844302,-0.764373366228843,1
