"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.00800505078100182,0.836339781927226,0.96564767275939,0.79195632309091,-0.127654934033453,0.136584428779078,0.5243227998376,0.374462250404624,0.927057569678266,-0.621509566483182,0.0528711545698951,0.0528711545698951,0.0528711545698951,-0.25128070210898,-0.00895479986531782,-0.539471923895825,0.635056814572146,-0.209708745571316
"avg_resolution",0.00800505078100182,1,-0.114799053997827,-0.06997313658147,-0.172707063449176,-0.292007834110365,0.170765310129012,-0.256519215468576,-0.267998002527776,-0.142977692652462,-0.257133909011322,0.0479274307796798,0.0479274307796798,0.0479274307796798,-0.341467750095027,0.0564682486078761,-0.00544852204897124,-0.0374026173001655,-0.258407269778789
"scmChanges",0.836339781927226,-0.114799053997827,1,0.759519470562881,0.81634859618212,-0.295965885567565,0.302945226062413,0.776766269477789,0.694445625496355,0.713983393897111,-0.349349745375778,0.544504042623416,0.544504042623416,0.544504042623416,0.161144596144059,-0.287183129133103,-0.302843334015221,0.899537345378845,-0.34931182728445
"scrChanges",0.96564767275939,-0.06997313658147,0.759519470562881,1,0.726074021838621,-0.0985570776965896,0.142521205052378,0.522387305512346,0.374360128140941,0.99046201523506,-0.504860549956122,-0.041201913679774,-0.041201913679774,-0.041201913679774,-0.154687428687702,0.116276452344645,-0.438419942941892,0.532013835915329,-0.216594564322169
"mslChanges",0.79195632309091,-0.172707063449176,0.81634859618212,0.726074021838621,1,-0.281556313881582,0.427781665081835,0.654138913652548,0.560736558046259,0.672375070190206,-0.659319605044938,0.390154730796647,0.390154730796647,0.390154730796647,-0.0118509994150765,-0.169102015885773,-0.196433979913828,0.761186757258811,-0.339858110027557
"number_of_domain",-0.127654934033453,-0.292007834110365,-0.295965885567565,-0.0985570776965896,-0.281556313881582,1,-0.921665628863123,-0.213525916294901,-0.217511441894932,-0.0798881685881212,0.242675069436421,-0.479140657392864,-0.479140657392864,-0.479140657392864,-0.17200352114731,-0.484304654664447,-0.00260985377905448,-0.220444887725156,0.973337755891839
"country",0.136584428779078,0.170765310129012,0.302945226062413,0.142521205052378,0.427781665081835,-0.921665628863123,1,0.241374475440056,0.2486793929852,0.138288637047567,-0.290303406286392,0.556569302846537,0.556569302846537,0.556569302846537,0.236977990967242,0.405249013022491,0.262620129665126,0.327077169836331,-0.957408184850232
"linesadded",0.5243227998376,-0.256519215468576,0.776766269477789,0.522387305512346,0.654138913652548,-0.213525916294901,0.241374475440056,1,0.985137758778724,0.484885027695575,0.0596361335388474,0.535107126965031,0.535107126965031,0.535107126965031,0.628939156927698,-0.350197180497437,-0.00698450648689374,0.659918218033432,-0.230613898182394
"linesremoved",0.374462250404624,-0.267998002527776,0.694445625496355,0.374360128140941,0.560736558046259,-0.217511441894932,0.2486793929852,0.985137758778724,1,0.340081061313365,0.185909405110124,0.602907035639249,0.602907035639249,0.602907035639249,0.736785260440364,-0.397268350866328,0.112662192198747,0.619450896176362,-0.222012333438823
"ReviewGotMerged",0.927057569678266,-0.142977692652462,0.713983393897111,0.99046201523506,0.672375070190206,-0.0798881685881212,0.138288637047567,0.484885027695575,0.340081061313365,1,-0.437472540683401,-0.0808553533575039,-0.0808553533575039,-0.0808553533575039,-0.121802297742829,0.179824100100287,-0.397144050709629,0.481264558074265,-0.214984826038715
"X",-0.621509566483182,-0.257133909011322,-0.349349745375778,-0.504860549956122,-0.659319605044938,0.242675069436421,-0.290303406286392,0.0596361335388474,0.185909405110124,-0.437472540683401,1,0.0956131895126201,0.0956131895126201,0.0956131895126201,0.71688742794586,-0.169242059912132,0.477512105064051,-0.294915458840035,0.251134087791665
