"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,-0.00862359498135171,0.786632688436404,0.535783721810794,0.776779440083433,0.0669230220798858,0.0918260296812275,0.78692198726132,0.787094342002197,0.543697436277915,-0.276586446179313,0.520198969882675,0.520198969882675,0.520198969882675,0.375738794520528,0.0549153335464847,0.31217181209225,0.658972981804924,-0.0508291527142686
"avg_resolution",-0.00862359498135171,1,-0.0103421554233227,-0.00863709513355067,-0.0115227270628374,0.0256637416424304,-0.12588642071091,-0.0100771140131738,-0.0101086494991074,-0.00802128925510889,0.0184049891570549,-0.0158956646100696,-0.0158956646100696,-0.0158956646100696,-0.0276130372387874,-0.0272949401869093,-0.0276556387094511,-0.00801544217005908,0.122579474995089
"scmChanges",0.786632688436404,-0.0103421554233227,1,0.711922892075599,0.988404631052224,0.0927569235851476,0.201398680637567,0.99993768152955,0.999860457064301,0.720891762321856,-0.183069832653823,0.69194750150411,0.69194750150411,0.69194750150411,0.490485126858551,0.105782372904059,0.435278052836391,0.859493944376766,-0.145854872823507
"scrChanges",0.535783721810794,-0.00863709513355067,0.711922892075599,1,0.769814371813578,0.123058489729688,0.235207795837635,0.705272878515846,0.700634307037312,0.999361627057612,0.00356287388490352,0.779329366334209,0.779329366334209,0.779329366334209,0.356421690396359,0.45576253349683,0.6316379698424,0.969666863863538,-0.225016544689679
"mslChanges",0.776779440083433,-0.0115227270628374,0.988404631052224,0.769814371813578,1,0.10957748723828,0.230072659379179,0.987608887705067,0.98689026718684,0.777974509108461,-0.188046407466201,0.722188010193769,0.722188010193769,0.722188010193769,0.47532516201151,0.142708098868867,0.468646511344532,0.898353320156672,-0.179716976818289
"number_of_domain",0.0669230220798858,0.0256637416424304,0.0927569235851476,0.123058489729688,0.10957748723828,1,0.44841247768042,0.0919096344490492,0.0915402061052198,0.124108124397964,-0.356051747526292,0.0878193366419146,0.0878193366419146,0.0878193366419146,0.0748727210327904,0.0041986346890468,0.116393950678522,0.119835701476674,-0.477546541997164
"country",0.0918260296812275,-0.12588642071091,0.201398680637567,0.235207795837635,0.230072659379179,0.44841247768042,1,0.199814497866059,0.19892945022376,0.231328802046305,-0.404495343283051,0.281932582913737,0.281932582913737,0.281932582913737,0.171791146387552,0.193749779377519,0.302358906373487,0.233428580479247,-0.975223341741766
"linesadded",0.78692198726132,-0.0100771140131738,0.99993768152955,0.705272878515846,0.987608887705067,0.0919096344490492,0.199814497866059,1,0.999977335711135,0.71438920230948,-0.18325807625604,0.688007617793201,0.688007617793201,0.688007617793201,0.487915940224424,0.0976968726095854,0.429638315828393,0.854854305887361,-0.14376994663314
"linesremoved",0.787094342002197,-0.0101086494991074,0.999860457064301,0.700634307037312,0.98689026718684,0.0915402061052198,0.19892945022376,0.999977335711135,1,0.709835141883447,-0.184795741096986,0.684721977753798,0.684721977753798,0.684721977753798,0.488107871209317,0.0939396732658395,0.426266216555938,0.851443220573509,-0.142534625811622
"ReviewGotMerged",0.543697436277915,-0.00802128925510889,0.720891762321856,0.999361627057612,0.777974509108461,0.124108124397964,0.231328802046305,0.71438920230948,0.709835141883447,1,0.00346703234687931,0.762790701111383,0.762790701111383,0.762790701111383,0.339561228648025,0.427737029901857,0.608500678378074,0.973089187605674,-0.217253745848892
