"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,-0.0247753287769382,-0.0991461866992864,NA,0.484211556085596,0.210963842038305,0.0235260245368502,-0.0909764123673583,-0.097838210725241,NA,-0.0171959241467106,-0.115482889932864,-0.115482889932864,-0.115482889932864,-0.00900451383492114,-0.115482889932864,-0.100791817362106,-0.132971242783749,-0.0422891478054066
"avg_resolution",-0.0247753287769382,1,-0.0491695776045883,NA,0.331602839533384,-0.0382584364761227,-0.146914453958814,-0.0267564838998084,-0.0334730247732177,NA,-0.212279601378069,-0.123866730362991,-0.123866730362991,-0.123866730362991,-0.0884379163624575,-0.123866730362991,-0.129558301709345,-0.0959029894434063,0.15324601750856
"scmChanges",-0.0991461866992864,-0.0491695776045883,1,NA,-0.0526401098806936,-0.180528243422334,0.391365442075973,0.98252297343106,0.984772502650395,NA,0.180620403472792,0.709353670700031,0.709353670700031,0.709353670700031,0.134777197433006,0.709353670700031,0.585710048386195,0.787661279340085,-0.331045798060754
"scrChanges",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mslChanges",0.484211556085596,0.331602839533384,-0.0526401098806936,NA,1,-0.136555755318318,0.147159930455038,-0.0267503895817066,-0.0316650271944707,NA,-0.246714453225207,-0.129058354055559,-0.129058354055559,-0.129058354055559,-0.119498475977369,-0.129058354055559,-0.139827782576501,-0.084553562159695,-0.116856544867996
"number_of_domain",0.210963842038305,-0.0382584364761227,-0.180528243422334,NA,-0.136555755318318,1,0.0883156926983974,-0.146668605471983,-0.156402310203966,NA,-0.125724638581473,-0.254496805865793,-0.254496805865793,-0.254496805865793,-0.141387114369885,-0.254496805865793,-0.249049903828969,-0.222970893026511,-0.117465865311321
"country",0.0235260245368502,-0.146914453958814,0.391365442075973,NA,0.147159930455038,0.0883156926983974,1,0.343248032988072,0.359629748706026,NA,-0.111934804631708,0.459385674894686,0.459385674894686,0.459385674894686,0.191835111837027,0.459385674894686,0.429905219118223,0.440850201466105,-0.9824246187121
"linesadded",-0.0909764123673583,-0.0267564838998084,0.98252297343106,NA,-0.0267503895817066,-0.146668605471983,0.343248032988072,1,0.99721807052721,NA,0.117200959963665,0.576308236848078,0.576308236848078,0.576308236848078,-0.0338153463173416,0.576308236848078,0.428729988159173,0.727576343143616,-0.268955123281087
"linesremoved",-0.097838210725241,-0.0334730247732177,0.984772502650395,NA,-0.0316650271944707,-0.156402310203966,0.359629748706026,0.99721807052721,1,NA,0.136550439956984,0.614555100885799,0.614555100885799,0.614555100885799,-0.0394230179421406,0.614555100885799,0.464289532378052,0.775231156260342,-0.286804792682414
"ReviewGotMerged",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X",-0.0171959241467106,-0.212279601378069,0.180620403472792,NA,-0.246714453225207,-0.125724638581473,-0.111934804631708,0.117200959963665,0.136550439956984,NA,1,0.378813095642688,0.378813095642688,0.378813095642688,0.250159591462152,0.378813095642688,0.388788082110202,0.305958029180628,0.0866954062086875
"in_degree",-0.115482889932864,-0.123866730362991,0.709353670700031,NA,-0.129058354055559,-0.254496805865793,0.459385674894686,0.576308236848078,0.614555100885799,NA,0.378813095642688,1,1,1,0.555555555555556,1,0.978597365816461,0.876124524502254,-0.466688486190724
"out_degree",-0.115482889932864,-0.123866730362991,0.709353670700031,NA,-0.129058354055559,-0.254496805865793,0.459385674894686,0.576308236848078,0.614555100885799,NA,0.378813095642688,1,1,1,0.555555555555556,1,0.978597365816461,0.876124524502254,-0.466688486190724
"degree",-0.115482889932864,-0.123866730362991,0.709353670700031,NA,-0.129058354055559,-0.254496805865793,0.459385674894686,0.576308236848078,0.614555100885799,NA,0.378813095642688,1,1,1,0.555555555555556,1,0.978597365816461,0.876124524502254,-0.466688486190724
"betweenness",-0.00900451383492114,-0.0884379163624575,0.134777197433006,NA,-0.119498475977369,-0.141387114369885,0.191835111837027,-0.0338153463173416,-0.0394230179421406,NA,0.250159591462152,0.555555555555556,0.555555555555556,0.555555555555556,1,0.555555555555556,0.702158013272767,0.0864480875898653,-0.259268918264062
"clustcoeff",-0.115482889932864,-0.123866730362991,0.709353670700031,NA,-0.129058354055559,-0.254496805865793,0.459385674894686,0.576308236848078,0.614555100885799,NA,0.378813095642688,1,1,1,0.555555555555556,1,0.978597365816461,0.876124524502254,-0.466688486190724
"closeness",-0.100791817362106,-0.129558301709345,0.585710048386195,NA,-0.139827782576501,-0.249049903828969,0.429905219118223,0.428729988159173,0.464289532378052,NA,0.388788082110202,0.978597365816461,0.978597365816461,0.978597365816461,0.702158013272767,0.978597365816461,1,0.763639719751861,-0.456699842786631
"eigencentrality",-0.132971242783749,-0.0959029894434063,0.787661279340085,NA,-0.084553562159695,-0.222970893026511,0.440850201466105,0.727576343143616,0.775231156260342,NA,0.305958029180628,0.876124524502254,0.876124524502254,0.876124524502254,0.0864480875898653,0.876124524502254,0.763639719751861,1,-0.408878561063841
"upeople_id",-0.0422891478054066,0.15324601750856,-0.331045798060754,NA,-0.116856544867996,-0.117465865311321,-0.9824246187121,-0.268955123281087,-0.286804792682414,NA,0.0866954062086875,-0.466688486190724,-0.466688486190724,-0.466688486190724,-0.259268918264062,-0.466688486190724,-0.456699842786631,-0.408878561063841,1
