"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,-0.114544229602789,-0.120977127644909,-0.120977127644909,-0.162689438706935,-0.24148895864503,-0.120977127644909,-0.120977127644909,-0.120977127644909,-0.120977127644909,0.0383844351294147,-0.120977127644909,-0.120977127644909,-0.120977127644909,NA,NA,NA,-0.120977127644909,0.260541871626442
"avg_resolution",-0.114544229602789,1,-0.112996114349098,-0.112996114349098,0.0171345959379096,-0.240993815299893,-0.112996114349098,-0.112996114349098,-0.112996114349098,-0.112996114349098,0.268902891435687,-0.112996114349098,-0.112996114349098,-0.112996114349098,NA,NA,NA,-0.112996114349098,0.0701181987195298
"scmChanges",-0.120977127644909,-0.112996114349098,1,1,0.483157606943391,0.439393939393939,1,1,1,1,-0.215165741455968,1,1,1,NA,NA,NA,1,-0.96841605228274
"scrChanges",-0.120977127644909,-0.112996114349098,1,1,0.483157606943391,0.439393939393939,1,1,1,1,-0.215165741455968,1,1,1,NA,NA,NA,1,-0.96841605228274
"mslChanges",-0.162689438706935,0.0171345959379096,0.483157606943391,0.483157606943391,1,0.236808432166182,0.483157606943391,0.483157606943391,0.483157606943391,0.483157606943391,-0.397807378065018,0.483157606943391,0.483157606943391,0.483157606943391,NA,NA,NA,0.483157606943391,-0.530802981316216
"number_of_domain",-0.24148895864503,-0.240993815299893,0.439393939393939,0.439393939393939,0.236808432166182,1,0.439393939393939,0.439393939393939,0.439393939393939,0.439393939393939,-0.375562021450416,0.439393939393939,0.439393939393939,0.439393939393939,NA,NA,NA,0.439393939393939,-0.55083968369556
"country",-0.120977127644909,-0.112996114349098,1,1,0.483157606943391,0.439393939393939,1,1,1,1,-0.215165741455968,1,1,1,NA,NA,NA,1,-0.96841605228274
"linesadded",-0.120977127644909,-0.112996114349098,1,1,0.483157606943391,0.439393939393939,1,1,1,1,-0.215165741455968,1,1,1,NA,NA,NA,1,-0.96841605228274
"linesremoved",-0.120977127644909,-0.112996114349098,1,1,0.483157606943391,0.439393939393939,1,1,1,1,-0.215165741455968,1,1,1,NA,NA,NA,1,-0.96841605228274
"ReviewGotMerged",-0.120977127644909,-0.112996114349098,1,1,0.483157606943391,0.439393939393939,1,1,1,1,-0.215165741455968,1,1,1,NA,NA,NA,1,-0.96841605228274
"X",0.0383844351294147,0.268902891435687,-0.215165741455968,-0.215165741455968,-0.397807378065018,-0.375562021450416,-0.215165741455968,-0.215165741455968,-0.215165741455968,-0.215165741455968,1,-0.215165741455968,-0.215165741455968,-0.215165741455968,NA,NA,NA,-0.215165741455968,0.262833347926984
"in_degree",-0.120977127644909,-0.112996114349098,1,1,0.483157606943391,0.439393939393939,1,1,1,1,-0.215165741455968,1,1,1,NA,NA,NA,1,-0.96841605228274
"out_degree",-0.120977127644909,-0.112996114349098,1,1,0.483157606943391,0.439393939393939,1,1,1,1,-0.215165741455968,1,1,1,NA,NA,NA,1,-0.96841605228274
"degree",-0.120977127644909,-0.112996114349098,1,1,0.483157606943391,0.439393939393939,1,1,1,1,-0.215165741455968,1,1,1,NA,NA,NA,1,-0.96841605228274
"betweenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"clustcoeff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"closeness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"eigencentrality",-0.120977127644909,-0.112996114349098,1,1,0.483157606943391,0.439393939393939,1,1,1,1,-0.215165741455968,1,1,1,NA,NA,NA,1,-0.96841605228274
"upeople_id",0.260541871626442,0.0701181987195298,-0.96841605228274,-0.96841605228274,-0.530802981316216,-0.55083968369556,-0.96841605228274,-0.96841605228274,-0.96841605228274,-0.96841605228274,0.262833347926984,-0.96841605228274,-0.96841605228274,-0.96841605228274,NA,NA,NA,-0.96841605228274,1
