"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,-0.398571155439667,0.491798552385061,0.650756865041757,0.506413860961189,0.743003662483324,0.0387557323529576,0.0600092836375683,-0.170531421754001,0.656698590657509,-0.0260469736875688,-0.106223613896656,-0.106223613896656,-0.106223613896656,-0.275317885123548,-0.0269458327777971,0.124553275302707,0.264260165444393,0.0444716678530575
"avg_resolution",-0.398571155439667,1,0.179241633411018,-0.133689514914348,0.0351133868682131,-0.373528702064601,0.601860394653411,0.161023494366836,0.209130626043681,-0.133108427346224,0.239556127680653,0.226395233376395,0.226395233376395,0.226395233376395,-0.0276194054715513,0.692346840038098,-0.679104777909181,0.495402447799247,-0.660255173282423
"scmChanges",0.491798552385061,0.179241633411018,1,0.926903685215212,0.914964459180492,-0.155965699366839,0.773448484077188,0.47192919719706,0.120964449008258,0.918866988593876,-0.362862468680928,0.372407690657947,0.372407690657947,0.372407690657947,-0.116163225179246,0.577498837868211,-0.644949055042336,0.897649827615577,-0.650301957633494
"scrChanges",0.650756865041757,-0.133689514914348,0.926903685215212,1,0.903195227438649,-0.0157655943955799,0.571358705952318,0.485979320466823,0.144874330070367,0.99831119958154,-0.428537737625544,0.220819266385255,0.220819266385255,0.220819266385255,-0.103690233276731,0.311389569858702,-0.362154633500099,0.697618130391615,-0.391318033820364
"mslChanges",0.506413860961189,0.0351133868682131,0.914964459180492,0.903195227438649,1,-0.137481773450487,0.681800904184608,0.514752072277165,0.209217507691847,0.911063900865212,-0.230416460710741,0.141839052345666,0.141839052345666,0.141839052345666,-0.126270695744409,0.609734625446453,-0.548628449470544,0.676654211014951,-0.530441388900318
"number_of_domain",0.743003662483324,-0.373528702064601,-0.155965699366839,-0.0157655943955799,-0.137481773450487,1,-0.391182515704595,-0.261588561718157,-0.261455524172735,-0.0109264157227133,0.39848795580122,-0.238897117438081,-0.238897117438081,-0.238897117438081,-0.170270566002955,-0.33575392271042,0.431044622645416,-0.239272252134585,0.334753049529704
"country",0.0387557323529576,0.601860394653411,0.773448484077188,0.571358705952318,0.681800904184608,-0.391182515704595,1,0.743800956608038,0.552712794107844,0.555214059803596,0.0765839581067483,0.63384277116442,0.63384277116442,0.63384277116442,0.310611096134862,0.673854869876058,-0.949134122550722,0.820186593827948,-0.963854475888368
"linesadded",0.0600092836375683,0.161023494366836,0.47192919719706,0.485979320466823,0.514752072277165,-0.261588561718157,0.743800956608038,1,0.924926050173927,0.471607502961874,0.267166970229071,0.585927908375709,0.585927908375709,0.585927908375709,0.722056090511533,0.148704210029959,-0.598438072263074,0.335320379424952,-0.667219932016251
"linesremoved",-0.170531421754001,0.209130626043681,0.120964449008258,0.144874330070367,0.209217507691847,-0.261455524172735,0.552712794107844,0.924926050173927,1,0.136584461350348,0.474520931435758,0.456568223387624,0.456568223387624,0.456568223387624,0.811010941004476,0.0147152970185909,-0.443105075159058,0.0294722470607086,-0.51257750495042
"ReviewGotMerged",0.656698590657509,-0.133108427346224,0.918866988593876,0.99831119958154,0.911063900865212,-0.0109264157227133,0.555214059803596,0.471607502961874,0.136584461350348,1,-0.426884751220568,0.168103840781532,0.168103840781532,0.168103840781532,-0.138483755866221,0.327379547543879,-0.3414713148171,0.679371106840145,-0.36737044661834
