"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.668210951030663,0.494853989792372,NA,0.268371267990096,0.708185594404436,-0.546802829827736,0.501425360640595,0.511574674638448,NA,0.0746047096952991,-0.38525706426471,-0.38525706426471,-0.38525706426471,0.0502518907629606,-0.781228327711365,0.669921029204374,0.096629602057676,0.665923407659583
"avg_resolution",0.668210951030663,1,-0.311669249809903,NA,-0.514401876646954,0.984031489511505,-0.922330984215778,-0.306642937236511,-0.292705330135468,NA,0.707106781186548,-0.912870929175277,-0.912870929175277,-0.912870929175277,-0.408248290463863,-0.970494958830946,0.999985886506805,-0.524505520954431,0.999990975940644
"scmChanges",0.494853989792372,-0.311669249809903,1,NA,0.949274262922526,-0.257357294567765,0.412178299159864,0.999368265244847,0.999389681322482,NA,-0.753119673947506,0.544949093006718,0.544949093006718,0.544949093006718,0.557348918509718,0.148653989668719,-0.309817654551736,0.689290717882494,-0.314276138633281
"scrChanges",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mslChanges",0.268371267990096,-0.514401876646954,0.949274262922526,NA,1,-0.48092439553032,0.606869930631568,0.949520824968457,0.950294149987496,NA,-0.757246182600734,0.666773754884627,0.666773754884627,0.666773754884627,0.755564865860497,0.382758468202474,-0.51218074327114,0.624546856717219,-0.516536714727089
"number_of_domain",0.708185594404436,0.984031489511505,-0.257357294567765,NA,-0.48092439553032,1,-0.961363172804951,-0.248108189096604,-0.240345061817104,NA,0.678844233302131,-0.832564929911897,-0.832564929911897,-0.832564929911897,-0.450720535960032,-0.993818640548238,0.984491319503882,-0.38371681706789,0.983353924230516
"country",-0.546802829827736,-0.922330984215778,0.412178299159864,NA,0.606869930631568,-0.961363172804951,1,0.39695081593006,0.397510094832549,NA,-0.782623792124926,0.769800358919501,0.769800358919501,0.769800358919501,0.537914353639919,0.937742216771901,-0.923170259363339,0.355926674756059,-0.921511285445573
"linesadded",0.501425360640595,-0.306642937236511,0.999368265244847,NA,0.949520824968457,-0.248108189096604,0.39695081593006,1,0.99922985197178,NA,-0.737810977372422,0.54835968010329,0.54835968010329,0.54835968010329,0.561670833765866,0.139051596499103,-0.304625009777874,0.696992015839617,-0.309353970741324
"linesremoved",0.511574674638448,-0.292705330135468,0.999389681322482,NA,0.950294149987496,-0.240345061817104,0.397510094832549,0.99922985197178,1,NA,-0.732404439262288,0.525909458442231,0.525909458442231,0.525909458442231,0.574674707304467,0.131270214161441,-0.290750775793535,0.669711173497543,-0.295318410036149
"ReviewGotMerged",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X",0.0746047096952991,0.707106781186548,-0.753119673947506,NA,-0.757246182600734,0.678844233302131,-0.782623792124926,-0.737810977372422,-0.732404439262288,NA,1,-0.774596669241483,-0.774596669241483,-0.774596669241483,-0.288675134594813,-0.60999428133042,0.708046822186864,-0.73063257348863,0.708004317436361
"in_degree",-0.38525706426471,-0.912870929175277,0.544949093006718,NA,0.666773754884627,-0.832564929911897,0.769800358919501,0.54835968010329,0.525909458442231,NA,-0.774596669241483,1,1,1,0.372677996249965,0.787499230958159,-0.911631573866991,0.813137933429987,-0.914557045227545
"out_degree",-0.38525706426471,-0.912870929175277,0.544949093006718,NA,0.666773754884627,-0.832564929911897,0.769800358919501,0.54835968010329,0.525909458442231,NA,-0.774596669241483,1,1,1,0.372677996249965,0.787499230958159,-0.911631573866991,0.813137933429987,-0.914557045227545
"degree",-0.38525706426471,-0.912870929175277,0.544949093006718,NA,0.666773754884627,-0.832564929911897,0.769800358919501,0.54835968010329,0.525909458442231,NA,-0.774596669241483,1,1,1,0.372677996249965,0.787499230958159,-0.911631573866991,0.813137933429987,-0.914557045227545
"betweenness",0.0502518907629606,-0.408248290463863,0.557348918509718,NA,0.755564865860497,-0.450720535960032,0.537914353639919,0.561670833765866,0.574674707304467,NA,-0.288675134594813,0.372677996249965,0.372677996249965,0.372677996249965,1,0.396202907846531,-0.405330484870041,0.0591138581959349,-0.408826126328128
"clustcoeff",-0.781228327711365,-0.970494958830946,0.148653989668719,NA,0.382758468202474,-0.993818640548238,0.937742216771901,0.139051596499103,0.131270214161441,NA,-0.60999428133042,0.787499230958159,0.787499230958159,0.787499230958159,0.396202907846531,1,-0.971205645785514,0.311565265461163,-0.969485474259253
"closeness",0.669921029204374,0.999985886506805,-0.309817654551736,NA,-0.51218074327114,0.984491319503882,-0.923170259363339,-0.304625009777874,-0.290750775793535,NA,0.708046822186864,-0.911631573866991,-0.911631573866991,-0.911631573866991,-0.405330484870041,-0.971205645785514,1,-0.523058225874703,0.999960421491048
"eigencentrality",0.096629602057676,-0.524505520954431,0.689290717882494,NA,0.624546856717219,-0.38371681706789,0.355926674756059,0.696992015839617,0.669711173497543,NA,-0.73063257348863,0.813137933429987,0.813137933429987,0.813137933429987,0.0591138581959349,0.311565265461163,-0.523058225874703,1,-0.527688549939846
"upeople_id",0.665923407659583,0.999990975940644,-0.314276138633281,NA,-0.516536714727089,0.983353924230516,-0.921511285445573,-0.309353970741324,-0.295318410036149,NA,0.708004317436361,-0.914557045227545,-0.914557045227545,-0.914557045227545,-0.408826126328128,-0.969485474259253,0.999960421491048,-0.527688549939846,1
