"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.984651827481112,-0.295235293747526,NA,-0.0786870790859636,0.941307270801166,-0.54970300344811,-0.0942398241861868,-0.276167244939958,NA,0.378954652372666,-0.224364509285653,-0.224364509285653,-0.224364509285653,NA,NA,0.302137978389646,-0.301920782712834,0.555726136401181
"avg_resolution",0.984651827481112,1,-0.407764698384073,NA,-0.25,0.929659979114771,-0.591363663627517,-0.265423529428014,-0.402786216652143,NA,0.353553390593274,-0.375,-0.375,-0.375,NA,NA,0.408248290463863,-0.408247760113905,0.602204869549777
"scmChanges",-0.295235293747526,-0.407764698384073,1,NA,0.650115415348191,-0.122945682481128,0.780904086730874,0.686353423415005,0.993385007641873,NA,-0.277452685870738,0.936704755250205,0.936704755250205,0.936704755250205,NA,NA,-0.998815446160862,0.998892581407537,-0.665066682282214
"scrChanges",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mslChanges",-0.0786870790859636,-0.25,0.650115415348191,NA,1,-0.0753778361444409,0.349442164870806,0.998813088468905,0.733067799177614,NA,0,0.875,0.875,0.875,NA,NA,-0.612372435695794,0.613645946814882,-0.408207422608415
"number_of_domain",0.941307270801166,0.929659979114771,-0.122945682481128,NA,-0.0753778361444409,1,-0.259349604879658,-0.0800282052404161,-0.121444613760178,NA,0.0710669054518701,-0.113066754216661,-0.113066754216661,-0.113066754216661,NA,NA,0.123091490979333,-0.123091331072804,0.275084893371639
"country",-0.54970300344811,-0.591363663627517,0.780904086730874,NA,0.349442164870806,-0.259349604879658,1,0.384522711224228,0.751824812487558,NA,-0.798300217333191,0.658564079948826,0.658564079948826,0.658564079948826,NA,NA,-0.790112306351065,0.789837251328213,-0.965304306964922
"linesadded",-0.0942398241861868,-0.265423529428014,0.686353423415005,NA,0.998813088468905,-0.0800282052404161,0.384522711224228,1,0.765326346406616,NA,-0.0177854408743287,0.897541838376474,0.897541838376474,0.897541838376474,NA,NA,-0.65015221282723,0.65137608454985,-0.433343751154882
"linesremoved",-0.276167244939958,-0.402786216652143,0.993385007641873,NA,0.733067799177614,-0.121444613760178,0.751824812487558,0.765326346406616,1,NA,-0.248357699513931,0.970713224567021,0.970713224567021,0.970713224567021,NA,NA,-0.986620706223866,0.986882214020365,-0.657015649382554
"ReviewGotMerged",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X",0.378954652372666,0.353553390593274,-0.277452685870738,NA,0,0.0710669054518701,-0.798300217333191,-0.0177854408743287,-0.248357699513931,NA,1,-0.176776695296637,-0.176776695296637,-0.176776695296637,NA,NA,0.288675134594813,-0.288314331233041,0.869089439130963
"in_degree",-0.224364509285653,-0.375,0.936704755250205,NA,0.875,-0.113066754216661,0.658564079948826,0.897541838376474,0.970713224567021,NA,-0.176776695296637,1,1,1,NA,NA,-0.918558653543692,0.919194613578299,-0.611837340033077
"out_degree",-0.224364509285653,-0.375,0.936704755250205,NA,0.875,-0.113066754216661,0.658564079948826,0.897541838376474,0.970713224567021,NA,-0.176776695296637,1,1,1,NA,NA,-0.918558653543692,0.919194613578299,-0.611837340033077
"degree",-0.224364509285653,-0.375,0.936704755250205,NA,0.875,-0.113066754216661,0.658564079948826,0.897541838376474,0.970713224567021,NA,-0.176776695296637,1,1,1,NA,NA,-0.918558653543692,0.919194613578299,-0.611837340033077
"betweenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"clustcoeff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"closeness",0.302137978389646,0.408248290463863,-0.998815446160862,NA,-0.612372435695794,0.123091490979333,-0.790112306351065,-0.65015221282723,-0.986620706223866,NA,0.288675134594813,-0.918558653543692,-0.918558653543692,-0.918558653543692,NA,NA,1,-0.999998700913218,0.665826227572754
"eigencentrality",-0.301920782712834,-0.408247760113905,0.998892581407537,NA,0.613645946814882,-0.123091331072804,0.789837251328213,0.65137608454985,0.986882214020365,NA,-0.288314331233041,0.919194613578299,0.919194613578299,0.919194613578299,NA,NA,-0.999998700913218,1,-0.665826328620604
"upeople_id",0.555726136401181,0.602204869549777,-0.665066682282214,NA,-0.408207422608415,0.275084893371639,-0.965304306964922,-0.433343751154882,-0.657015649382554,NA,0.869089439130963,-0.611837340033077,-0.611837340033077,-0.611837340033077,NA,NA,0.665826227572754,-0.665826328620604,1
