"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,-0.0944925583134831,0.834190360421537,0.672590529218038,0.735857502112099,0.399885765604268,0.0931915097073519,0.857832639303611,0.83979320228092,0.667155974975614,-0.398042051714824,0.475717204160276,0.475717204160276,0.475717204160276,0.361305428537162,-0.0847809903838384,0.131779228705718,0.61237952296369,-0.104456219294399
"avg_resolution",-0.0944925583134831,1,-0.0304827597392537,-0.0737592617689771,-0.0593280775792213,-0.0884357191886722,-0.0145955384178861,-0.0315822293556196,-0.0261765219157295,-0.0745589128757426,-0.245170696453312,-0.0245165823596559,-0.0245165823596559,-0.0245165823596559,-0.125217089129537,0.290121504830007,0.0732410280244265,0.069161892157054,-0.100291070474933
"scmChanges",0.834190360421537,-0.0304827597392537,1,0.890430358073758,0.90252558967137,0.260932143977321,0.183673031894179,0.923953612219747,0.877924912554089,0.884605781838125,-0.385189899032495,0.623139434327865,0.623139434327865,0.623139434327865,0.443387413179863,-0.0736464931647482,0.118919957365132,0.806123000935041,-0.17541751473907
"scrChanges",0.672590529218038,-0.0737592617689771,0.890430358073758,1,0.842645080874989,0.212886322603401,0.181536175766786,0.775409094740166,0.729858350626911,0.999291065734676,-0.206943963373219,0.57534320947462,0.57534320947462,0.57534320947462,0.396293095451247,-0.111280185799814,0.107040186280195,0.660713556102013,-0.151556298910347
"mslChanges",0.735857502112099,-0.0593280775792213,0.90252558967137,0.842645080874989,1,0.269638401940959,0.225872505049587,0.809306696732227,0.742521344509972,0.830863753507627,-0.41182863212994,0.78897386263937,0.78897386263937,0.78897386263937,0.673916472422522,-0.125651309628449,0.205741680575596,0.645840792756576,-0.214173766976134
"number_of_domain",0.399885765604268,-0.0884357191886722,0.260932143977321,0.212886322603401,0.269638401940959,1,-0.0466411542141219,0.340665629383268,0.345342713889995,0.206892123734156,-0.0522338972733276,0.27663349815797,0.27663349815797,0.27663349815797,0.312018358347355,-0.0971684428618287,0.176906487763689,0.109094549976939,0.000689030393635274
"country",0.0931915097073519,-0.0145955384178861,0.183673031894179,0.181536175766786,0.225872505049587,-0.0466411542141219,1,0.14404078120603,0.133524919935475,0.179048678738181,-0.161870847070689,0.497157845360735,0.497157845360735,0.497157845360735,0.342064588629267,0.497236167314383,0.387588440534381,0.28094696644159,-0.947692191573361
"linesadded",0.857832639303611,-0.0315822293556196,0.923953612219747,0.775409094740166,0.809306696732227,0.340665629383268,0.14404078120603,1,0.992882672265015,0.769646965725477,-0.312502453853892,0.555326114248136,0.555326114248136,0.555326114248136,0.423006655695482,-0.074586432784047,0.116243726161982,0.639987435446648,-0.16417072699066
"linesremoved",0.83979320228092,-0.0261765219157295,0.877924912554089,0.729858350626911,0.742521344509972,0.345342713889995,0.133524919935475,0.992882672265015,1,0.725394030328398,-0.276093174126676,0.502252861824415,0.502252861824415,0.502252861824415,0.374570600795033,-0.0593256900766087,0.109439044844561,0.592206694475321,-0.157188443770182
"ReviewGotMerged",0.667155974975614,-0.0745589128757426,0.884605781838125,0.999291065734676,0.830863753507627,0.206892123734156,0.179048678738181,0.769646965725477,0.725394030328398,1,-0.20461345331744,0.564353720672831,0.564353720672831,0.564353720672831,0.381395590595016,-0.109782451846006,0.103651221863413,0.658795731896753,-0.148487957349155
"X",-0.398042051714824,-0.245170696453312,-0.385189899032495,-0.206943963373219,-0.41182863212994,-0.0522338972733276,-0.161870847070689,-0.312502453853892,-0.276093174126676,-0.20461345331744,1,-0.365251476663022,-0.365251476663022,-0.365251476663022,-0.183369594825687,-0.198531546689757,-0.214405351985478,-0.467525142146034,0.173541483406561
"in_degree",0.475717204160276,-0.0245165823596559,0.623139434327865,0.57534320947462,0.78897386263937,0.27663349815797,0.497157845360735,0.555326114248136,0.502252861824415,0.564353720672831,-0.365251476663022,1,1,1,0.858837070722442,0.0358751617088707,0.532582213620473,0.571097966332423,-0.490360473266374
"out_degree",0.475717204160276,-0.0245165823596559,0.623139434327865,0.57534320947462,0.78897386263937,0.27663349815797,0.497157845360735,0.555326114248136,0.502252861824415,0.564353720672831,-0.365251476663022,1,1,1,0.858837070722442,0.0358751617088707,0.532582213620473,0.571097966332423,-0.490360473266374
"degree",0.475717204160276,-0.0245165823596559,0.623139434327865,0.57534320947462,0.78897386263937,0.27663349815797,0.497157845360735,0.555326114248136,0.502252861824415,0.564353720672831,-0.365251476663022,1,1,1,0.858837070722442,0.0358751617088707,0.532582213620473,0.571097966332423,-0.490360473266374
"betweenness",0.361305428537162,-0.125217089129537,0.443387413179863,0.396293095451247,0.673916472422522,0.312018358347355,0.342064588629267,0.423006655695482,0.374570600795033,0.381395590595016,-0.183369594825687,0.858837070722442,0.858837070722442,0.858837070722442,1,-0.0823174084439419,0.331208532844239,0.308832781466766,-0.322885279102431
