"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,-0.0963677037160988,0.668121353455098,0.0622785702906919,0.590765090428523,0.0214830816505442,0.00107805618050973,0.542199269717393,0.445915371373007,0.0834473992617384,-0.455321015005713,0.256684559316066,0.256684559316066,0.256684559316066,0.0220460842543158,-0.0843510906349534,0.0789653922976527,-0.0293544317767996,-0.00949900258636666
"avg_resolution",-0.0963677037160988,1,-0.0360914767780441,0.144285966548908,-0.00235536500128996,0.138006379747689,-0.220862889148259,-0.0302137128024673,0.0458897160921328,0.146102854127334,0.0303969988772168,-0.00579361150328955,-0.00579361150328955,-0.00579361150328955,-0.0906689390228964,-0.0519802499859133,-0.0407993076108602,0.140873362837017,0.0837547304778588
"scmChanges",0.668121353455098,-0.0360914767780441,1,0.372389376443543,0.85987984769061,0.230464506468774,0.301235097026954,0.854876161135929,0.810816127863325,0.395721704715735,-0.399352256797449,0.633824555786114,0.633824555786114,0.633824555786114,0.135774839070398,0.0345347054864714,0.423240165391315,0.37472011433099,-0.338461495085029
"scrChanges",0.0622785702906919,0.144285966548908,0.372389376443543,1,0.192465615315102,0.163601629864106,0.252069893060881,0.297529553887702,0.430307891833211,0.998384471032328,0.100869383818477,0.533896422999808,0.533896422999808,0.533896422999808,0.120400690929295,-0.0327376259530308,0.382374859475841,0.683951491554577,-0.271865176443455
"mslChanges",0.590765090428523,-0.00235536500128996,0.85987984769061,0.192465615315102,1,0.131959102490606,0.233844065888137,0.814573160811703,0.591007018733386,0.206777407133508,-0.308178294191005,0.511895731362575,0.511895731362575,0.511895731362575,0.139278433572559,0.0171478546202608,0.322465669258952,0.291887964011701,-0.246452591398576
"number_of_domain",0.0214830816505442,0.138006379747689,0.230464506468774,0.163601629864106,0.131959102490606,1,0.0864175321080684,0.275574648172067,0.346504751963789,0.170115725238863,0.00242899346750866,0.216976095322971,0.216976095322971,0.216976095322971,0.00365726675105205,0.0352756862120172,0.146159556994149,0.29240619104284,-0.137588114515849
"country",0.00107805618050973,-0.220862889148259,0.301235097026954,0.252069893060881,0.233844065888137,0.0864175321080684,1,0.372443537411176,0.366289928580715,0.256202806819746,-0.150888107193288,0.592423209143795,0.592423209143795,0.592423209143795,0.455638201681881,0.470097637381658,0.707836230291556,0.281767480943238,-0.913417753297008
"linesadded",0.542199269717393,-0.0302137128024673,0.854876161135929,0.297529553887702,0.814573160811703,0.275574648172067,0.372443537411176,1,0.857793357712811,0.308455828972987,-0.331581576172605,0.653269394030541,0.653269394030541,0.653269394030541,0.208922159158032,0.0837077628214125,0.445248538541047,0.540474528852205,-0.367131632475703
"linesremoved",0.445915371373007,0.0458897160921328,0.810816127863325,0.430307891833211,0.591007018733386,0.346504751963789,0.366289928580715,0.857793357712811,1,0.450088835648344,-0.208905712669392,0.719616892107894,0.719616892107894,0.719616892107894,0.168218320044649,-0.000875600015952348,0.455752400760214,0.664392793052915,-0.359132773827202
"ReviewGotMerged",0.0834473992617384,0.146102854127334,0.395721704715735,0.998384471032328,0.206777407133508,0.170115725238863,0.256202806819746,0.308455828972987,0.450088835648344,1,0.0893405287760692,0.549353194052679,0.549353194052679,0.549353194052679,0.124294914317579,-0.0396564101159392,0.386506018122928,0.685097066575909,-0.274911513021137
"X",-0.455321015005713,0.0303969988772168,-0.399352256797449,0.100869383818477,-0.308178294191005,0.00242899346750866,-0.150888107193288,-0.331581576172605,-0.208905712669392,0.0893405287760692,1,-0.0612923708372461,-0.0612923708372461,-0.0612923708372461,-0.0925977428947909,0.0373613389228676,0.0364532579037509,0.164107388503716,0.17407573115985
"in_degree",0.256684559316066,-0.00579361150328955,0.633824555786114,0.533896422999808,0.511895731362575,0.216976095322971,0.592423209143795,0.653269394030541,0.719616892107894,0.549353194052679,-0.0612923708372461,1,1,1,0.597948173783654,0.120657336979403,0.801191768386231,0.591687620352005,-0.586980389225384
"out_degree",0.256684559316066,-0.00579361150328955,0.633824555786114,0.533896422999808,0.511895731362575,0.216976095322971,0.592423209143795,0.653269394030541,0.719616892107894,0.549353194052679,-0.0612923708372461,1,1,1,0.597948173783654,0.120657336979403,0.801191768386231,0.591687620352005,-0.586980389225384
"degree",0.256684559316066,-0.00579361150328955,0.633824555786114,0.533896422999808,0.511895731362575,0.216976095322971,0.592423209143795,0.653269394030541,0.719616892107894,0.549353194052679,-0.0612923708372461,1,1,1,0.597948173783654,0.120657336979403,0.801191768386231,0.591687620352005,-0.586980389225384
"betweenness",0.0220460842543158,-0.0906689390228964,0.135774839070398,0.120400690929295,0.139278433572559,0.00365726675105205,0.455638201681881,0.208922159158032,0.168218320044649,0.124294914317579,-0.0925977428947909,0.597948173783654,0.597948173783654,0.597948173783654,1,0.0700724539748755,0.581200091042918,0.12122512851888,-0.407486748421154
"clustcoeff",-0.0843510906349534,-0.0519802499859133,0.0345347054864714,-0.0327376259530308,0.0171478546202608,0.0352756862120172,0.470097637381658,0.0837077628214125,-0.000875600015952348,-0.0396564101159392,0.0373613389228676,0.120657336979403,0.120657336979403,0.120657336979403,0.0700724539748755,1,0.627149802279327,-0.0920347122369505,-0.605695575642144
"closeness",0.0789653922976527,-0.0407993076108602,0.423240165391315,0.382374859475841,0.322465669258952,0.146159556994149,0.707836230291556,0.445248538541047,0.455752400760214,0.386506018122928,0.0364532579037509,0.801191768386231,0.801191768386231,0.801191768386231,0.581200091042918,0.627149802279327,1,0.338109990281924,-0.775649999886013
