"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.0353164020109679,-0.0563759411373961,-0.0548508321950157,NA,-0.163181072515406,-0.291000995376968,-0.0554492354386377,-0.0533409092296951,-0.0557949512300307,-0.00851891936884813,-0.11244070943809,-0.11244070943809,-0.11244070943809,-0.100447528052863,-0.11835055139671,0.126321062496586,-0.080563549355805,0.313043165545028
"avg_resolution",0.0353164020109679,1,-0.088480341661106,-0.117686767556431,NA,-0.290258486304991,-0.410382430641677,-0.10004166361564,-0.104144877283279,-0.120914566948573,0.0164830182163547,-0.166543436575783,-0.166543436575783,-0.166543436575783,-0.15859626140775,-0.214420372683656,0.175158565754573,-0.150213643604404,0.455536253046799
"scmChanges",-0.0563759411373961,-0.088480341661106,1,0.956672134424979,NA,0.0487926400137892,0.166720585686766,0.990913573977376,0.982260881165146,0.950134790857804,0.22346619614412,0.847453706867965,0.847453706867965,0.847453706867965,0.361011827369257,-0.0210011939919172,-0.426019186435246,0.920714620045953,-0.247261063078688
"scrChanges",-0.0548508321950157,-0.117686767556431,0.956672134424979,1,NA,0.0294561036274192,0.136867336974752,0.981698464346597,0.991726824884027,0.999649756344091,0.275227550316762,0.798006433774831,0.798006433774831,0.798006433774831,0.342390936192091,0.0547181373586287,-0.367868384875633,0.954963731052062,-0.221876322057559
"mslChanges",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"number_of_domain",-0.163181072515406,-0.290258486304991,0.0487926400137892,0.0294561036274192,NA,1,0.167091126169059,0.0718514840837159,0.0493161935876748,0.0311050362898942,-0.187101428226629,0.217449273429437,0.217449273429437,0.217449273429437,0.433657018876035,0.16442965641138,-0.166617569628828,0.207855878840454,-0.186218193009575
"country",-0.291000995376968,-0.410382430641677,0.166720585686766,0.136867336974752,NA,0.167091126169059,1,0.154445065791876,0.142638024051157,0.137773755062243,-0.353065108386872,0.318742455863361,0.318742455863361,0.318742455863361,0.33660156490565,0.29122948277629,-0.347887573933237,0.210402213295764,-0.9584374589752
"linesadded",-0.0554492354386377,-0.10004166361564,0.990913573977376,0.981698464346597,NA,0.0718514840837159,0.154445065791876,1,0.997555343324256,0.977077350429977,0.245903118885462,0.828711057536289,0.828711057536289,0.828711057536289,0.382736213481525,-0.00974885204811124,-0.379045041632598,0.951099323878996,-0.229533173561357
"linesremoved",-0.0533409092296951,-0.104144877283279,0.982260881165146,0.991726824884027,NA,0.0493161935876748,0.142638024051157,0.997555343324256,1,0.98822234167093,0.26608883911336,0.80995443328916,0.80995443328916,0.80995443328916,0.360721637921736,-0.00218851713746846,-0.358664617842715,0.950988969593152,-0.218732764567849
"ReviewGotMerged",-0.0557949512300307,-0.120914566948573,0.950134790857804,0.999649756344091,NA,0.0311050362898942,0.137773755062243,0.977077350429977,0.98822234167093,1,0.272700284114762,0.798098728798215,0.798098728798215,0.798098728798215,0.343700381852606,0.0697717717276063,-0.373831848186212,0.956550419341471,-0.224822836646543
