"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.211926009579165,-0.205755627410904,NA,-0.124773091841015,-0.16244496764686,-0.539580609651824,-0.205755627410904,-0.205755627410904,NA,-0.439616862822987,-0.205755627410904,-0.205755627410904,-0.205755627410904,NA,NA,NA,-0.205755627410904,0.53412377314558
"avg_resolution",0.211926009579165,1,-0.168771117202217,NA,-0.159454745640843,-0.135016893761774,0.119829812991484,-0.168771117202217,-0.168771117202217,NA,-0.636467628205614,-0.168771117202217,-0.168771117202217,-0.168771117202217,NA,NA,NA,-0.168771117202217,-0.185748910183904
"scmChanges",-0.205755627410904,-0.168771117202217,1,NA,-0.125,-0.1,0.329726890182278,1,1,NA,0.547722557505166,1,1,1,NA,NA,NA,1,-0.315089765245788
"scrChanges",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mslChanges",-0.124773091841015,-0.159454745640843,-0.125,NA,1,-0.1,-0.392107653189736,-0.125,-0.125,NA,-0.410791918128875,-0.125,-0.125,-0.125,NA,NA,NA,-0.125,0.394926665929668
"number_of_domain",-0.16244496764686,-0.135016893761774,-0.1,NA,-0.1,1,0.199618441623865,-0.1,-0.1,NA,0.219089023002066,-0.1,-0.1,-0.1,NA,NA,NA,-0.1,-0.252680771076712
"country",-0.539580609651824,0.119829812991484,0.329726890182278,NA,-0.392107653189736,0.199618441623865,1,0.329726890182278,0.329726890182278,NA,0.497867115351998,0.329726890182278,0.329726890182278,0.329726890182278,NA,NA,NA,0.329726890182278,-0.992068895528191
"linesadded",-0.205755627410904,-0.168771117202217,1,NA,-0.125,-0.1,0.329726890182278,1,1,NA,0.547722557505166,1,1,1,NA,NA,NA,1,-0.315089765245788
"linesremoved",-0.205755627410904,-0.168771117202217,1,NA,-0.125,-0.1,0.329726890182278,1,1,NA,0.547722557505166,1,1,1,NA,NA,NA,1,-0.315089765245788
"ReviewGotMerged",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X",-0.439616862822987,-0.636467628205614,0.547722557505166,NA,-0.410791918128875,0.219089023002066,0.497867115351998,0.547722557505166,0.547722557505166,NA,1,0.547722557505166,0.547722557505166,0.547722557505166,NA,NA,NA,0.547722557505166,-0.432710398695212
"in_degree",-0.205755627410904,-0.168771117202217,1,NA,-0.125,-0.1,0.329726890182278,1,1,NA,0.547722557505166,1,1,1,NA,NA,NA,1,-0.315089765245788
"out_degree",-0.205755627410904,-0.168771117202217,1,NA,-0.125,-0.1,0.329726890182278,1,1,NA,0.547722557505166,1,1,1,NA,NA,NA,1,-0.315089765245788
"degree",-0.205755627410904,-0.168771117202217,1,NA,-0.125,-0.1,0.329726890182278,1,1,NA,0.547722557505166,1,1,1,NA,NA,NA,1,-0.315089765245788
"betweenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"clustcoeff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"closeness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"eigencentrality",-0.205755627410904,-0.168771117202217,1,NA,-0.125,-0.1,0.329726890182278,1,1,NA,0.547722557505166,1,1,1,NA,NA,NA,1,-0.315089765245788
"upeople_id",0.53412377314558,-0.185748910183904,-0.315089765245788,NA,0.394926665929668,-0.252680771076712,-0.992068895528191,-0.315089765245788,-0.315089765245788,NA,-0.432710398695212,-0.315089765245788,-0.315089765245788,-0.315089765245788,NA,NA,NA,-0.315089765245788,1
