"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.347044732272951,-0.106441051258686,-0.104955184751445,0.00975332389081164,-0.0698929393636813,-0.484024714053439,-0.14011396801406,-0.12877555793891,-0.099870976199317,-0.145180214043194,-0.267285740403307,-0.267285740403307,-0.267285740403307,-0.192513544124756,-0.188482400276018,-0.254389083012186,-0.166936577736643,0.44552440544972
"avg_resolution",0.347044732272951,1,-0.192525378358607,-0.188659282397045,0.162210102476986,-0.0922342698245823,-0.244291252229986,-0.135035928961796,-0.106492717605359,-0.187421385497916,-0.164264365954932,-0.174077980011188,-0.174077980011188,-0.174077980011188,-0.169175098040247,0.0943375999608496,0.0261588532818911,-0.220255699331951,0.153486789448956
"scmChanges",-0.106441051258686,-0.192525378358607,1,0.660951647342053,0.814763839552424,0.579465586677646,0.28336747969622,0.923822441539689,0.890099277073881,0.660266849613909,-0.0721306195801934,0.69815576746235,0.69815576746235,0.69815576746235,0.630544483140604,0.243604840531051,0.324851593636248,0.867426691676357,-0.360311495733847
"scrChanges",-0.104955184751445,-0.188659282397045,0.660951647342053,1,0.596210939752932,0.586429562993405,0.306798390833633,0.715080436251017,0.698106909825145,0.999457039574397,0.31830150892031,0.617047068824833,0.617047068824833,0.617047068824833,0.679434414734019,-0.124780373812012,-0.100193445813697,0.437870192152328,-0.342760638441688
"mslChanges",0.00975332389081164,0.162210102476986,0.814763839552424,0.596210939752932,1,0.586222220595681,0.0511107078401532,0.925945584563984,0.943168739260203,0.594243044855447,-0.0796536945755136,0.619472672643397,0.619472672643397,0.619472672643397,0.653344339398417,0.0518606857523439,0.318272814635927,0.712002103099859,-0.150779261417648
"number_of_domain",-0.0698929393636813,-0.0922342698245823,0.579465586677646,0.586429562993405,0.586222220595681,1,0.440404148784612,0.623139421163203,0.591452887135099,0.590401606189902,-0.00443346741326753,0.698368768036027,0.698368768036027,0.698368768036027,0.613977722376033,0.299621128724734,0.163500689831964,0.580889086785633,-0.501979136131698
"country",-0.484024714053439,-0.244291252229986,0.28336747969622,0.306798390833633,0.0511107078401532,0.440404148784612,1,0.189658214515094,0.140333858397497,0.301951233684705,0.14915356966168,0.450942962443467,0.450942962443467,0.450942962443467,0.237886069116962,0.4505268784643,0.282535084343058,0.322519360378901,-0.966804819235595
"linesadded",-0.14011396801406,-0.135035928961796,0.923822441539689,0.715080436251017,0.925945584563984,0.623139421163203,0.189658214515094,1,0.987579782051851,0.709621907952372,0.0538302961169701,0.741029090779766,0.741029090779766,0.741029090779766,0.754365268404982,0.0191500331356972,0.354134883943976,0.787125382796929,-0.246026086288382
"linesremoved",-0.12877555793891,-0.106492717605359,0.890099277073881,0.698106909825145,0.943168739260203,0.591452887135099,0.140333858397497,0.987579782051851,1,0.694713217501103,0.0701356275897912,0.652023729769783,0.652023729769783,0.652023729769783,0.699701136900205,-0.0289355883160473,0.289269887190423,0.737998671443671,-0.194107242947725
"ReviewGotMerged",-0.099870976199317,-0.187421385497916,0.660266849613909,0.999457039574397,0.594243044855447,0.590401606189902,0.301951233684705,0.709621907952372,0.694713217501103,1,0.306062825701365,0.603586126688979,0.603586126688979,0.603586126688979,0.664932681556964,-0.114392917791523,-0.118083304366293,0.439549007078884,-0.340549172113711
