"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,NA,-0.291372394356284,-0.229685508522129,-0.233535646967222,-0.108465228909328,-0.42966892442366,-0.327593999479261,-0.284157659043305,-0.22783912566144,-0.130930734141595,-0.447213595499958,-0.447213595499958,-0.447213595499958,-0.2,-0.447213595499958,0.446830117221742,-0.182622314901407,0.592491253441539
"avg_resolution",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scmChanges",-0.291372394356284,NA,1,0.933372231056199,-0.27064493479646,0.960754712932085,0.447975586467453,0.959934886618711,0.997607174338374,0.93434466944665,-0.212642561413615,0.651528480547526,0.651528480547526,0.651528480547526,-0.230564242490624,0.651528480547526,-0.672498098423632,0.798759798147698,-0.57360825620011
"scrChanges",-0.229685508522129,NA,0.933372231056199,1,-0.261735452935691,0.884481346473662,0.203898303469465,0.796910470293529,0.91117830372517,0.9999667202158,-0.327717415571985,0.513592410502088,0.513592410502088,0.513592410502088,-0.12095864058266,0.513592410502088,-0.52540221075071,0.567636322263125,-0.430396534111841
"mslChanges",-0.233535646967222,NA,-0.27064493479646,-0.261735452935691,1,-0.409893503491657,-0.342078444023829,-0.26771411137101,-0.255903507519917,-0.259565850334204,-0.608760147412504,-0.389277542787494,-0.389277542787494,-0.389277542787494,-0.233535646967222,-0.389277542787494,0.385630462294403,-0.0983035840001893,0.53619763307401
"number_of_domain",-0.108465228909328,NA,0.960754712932085,0.884481346473662,-0.409893503491657,1,0.349531036821278,0.937988225386455,0.955006670432599,0.884507056242673,-0.0710071602496726,0.727606875108999,0.727606875108999,0.727606875108999,-0.108465228909328,0.727606875108999,-0.744791778010866,0.739935286868842,-0.491492667921501
"country",-0.42966892442366,NA,0.447975586467453,0.203898303469465,-0.342078444023829,0.349531036821278,1,0.586025166954791,0.487536058534788,0.207286470444922,0.234403615469248,0.320256307610174,0.320256307610174,0.320256307610174,-0.42966892442366,0.320256307610174,-0.347705020926556,0.715434168052157,-0.879207522558584
"linesadded",-0.327593999479261,NA,0.959934886618711,0.796910470293529,-0.26771411137101,0.937988225386455,0.586025166954791,1,0.971002460992198,0.798196955534481,-0.0685930444987948,0.732522451856658,0.732522451856658,0.732522451856658,-0.248497351216247,0.732522451856658,-0.757247724988086,0.887084656222397,-0.639501825384944
"linesremoved",-0.284157659043305,NA,0.997607174338374,0.91117830372517,-0.255903507519917,0.955006670432599,0.487536058534788,0.971002460992198,1,0.912609007841166,-0.222800494027374,0.635395841948038,0.635395841948038,0.635395841948038,-0.283099376313677,0.635395841948038,-0.658685246179079,0.838421423258269,-0.581599247289581
"ReviewGotMerged",-0.22783912566144,NA,0.93434466944665,0.9999667202158,-0.259565850334204,0.884507056242673,0.207286470444922,0.798196955534481,0.912609007841166,1,-0.332707604851101,0.509463772913096,0.509463772913096,0.509463772913096,-0.1290523421653,0.509463772913096,-0.521568452139235,0.57232611730213,-0.430432653560779
"X",-0.130930734141595,NA,-0.212642561413615,-0.327717415571985,-0.608760147412504,-0.0710071602496726,0.234403615469248,-0.0685930444987948,-0.222800494027374,-0.332707604851101,1,0.487950036474267,0.487950036474267,0.487950036474267,0.654653670707977,0.487950036474267,-0.470044515946231,-0.246189188834889,-0.398797634954299
"in_degree",-0.447213595499958,NA,0.651528480547526,0.513592410502088,-0.389277542787494,0.727606875108999,0.320256307610174,0.732522451856658,0.635395841948038,0.509463772913096,0.487950036474267,1,1,1,0.447213595499958,1,-0.999142516502015,0.408355910327919,-0.57038147182389
