"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.0665435251987498,0.994537618909007,NA,NA,0.0864637453395145,0.994537618909007,0.994537618909007,0.994537618909007,NA,-0.646956178251237,0.994537618909007,0.994537618909007,0.994537618909007,NA,NA,NA,0.994537618909007,-0.99746243456459
"avg_resolution",0.0665435251987498,1,0.0386005346798199,NA,NA,0.302135909988394,0.0386005346798199,0.0386005346798199,0.0386005346798199,NA,-0.28932353803313,0.0386005346798199,0.0386005346798199,0.0386005346798199,NA,NA,NA,0.0386005346798199,-0.0682552105659416
"scmChanges",0.994537618909007,0.0386005346798199,1,NA,NA,0.0153646270965751,1,1,1,NA,-0.612372435695794,1,1,1,NA,NA,NA,1,-0.997885519289512
"scrChanges",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mslChanges",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"number_of_domain",0.0864637453395145,0.302135909988394,0.0153646270965751,NA,NA,1,0.0153646270965751,0.0153646270965751,0.0153646270965751,NA,-0.319901720035367,0.0153646270965751,0.0153646270965751,0.0153646270965751,NA,NA,NA,0.0153646270965751,-0.04306258422843
"country",0.994537618909007,0.0386005346798199,1,NA,NA,0.0153646270965751,1,1,1,NA,-0.612372435695794,1,1,1,NA,NA,NA,1,-0.997885519289512
"linesadded",0.994537618909007,0.0386005346798199,1,NA,NA,0.0153646270965751,1,1,1,NA,-0.612372435695794,1,1,1,NA,NA,NA,1,-0.997885519289512
"linesremoved",0.994537618909007,0.0386005346798199,1,NA,NA,0.0153646270965751,1,1,1,NA,-0.612372435695794,1,1,1,NA,NA,NA,1,-0.997885519289512
"ReviewGotMerged",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X",-0.646956178251237,-0.28932353803313,-0.612372435695794,NA,NA,-0.319901720035367,-0.612372435695794,-0.612372435695794,-0.612372435695794,NA,1,-0.612372435695794,-0.612372435695794,-0.612372435695794,NA,NA,NA,-0.612372435695794,0.649592406716572
"in_degree",0.994537618909007,0.0386005346798199,1,NA,NA,0.0153646270965751,1,1,1,NA,-0.612372435695794,1,1,1,NA,NA,NA,1,-0.997885519289512
"out_degree",0.994537618909007,0.0386005346798199,1,NA,NA,0.0153646270965751,1,1,1,NA,-0.612372435695794,1,1,1,NA,NA,NA,1,-0.997885519289512
"degree",0.994537618909007,0.0386005346798199,1,NA,NA,0.0153646270965751,1,1,1,NA,-0.612372435695794,1,1,1,NA,NA,NA,1,-0.997885519289512
"betweenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"clustcoeff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"closeness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"eigencentrality",0.994537618909007,0.0386005346798199,1,NA,NA,0.0153646270965751,1,1,1,NA,-0.612372435695794,1,1,1,NA,NA,NA,1,-0.997885519289513
"upeople_id",-0.99746243456459,-0.0682552105659416,-0.997885519289512,NA,NA,-0.04306258422843,-0.997885519289512,-0.997885519289512,-0.997885519289512,NA,0.649592406716572,-0.997885519289512,-0.997885519289512,-0.997885519289512,NA,NA,NA,-0.997885519289513,1
