"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.220082025642138,0.893071055609801,0.842503660968448,0.736017933708867,0.499996739048911,0.054353064688643,0.892602564000255,0.83581163646414,0.876756837469999,-0.0922276002785617,0.816576858553418,0.816576858553418,0.816576858553418,0.693525609421109,-0.0903216835139447,0.575972844856321,0.131692957582827,-0.305110627541172
"avg_resolution",0.220082025642138,1,0.154649666007756,-0.163225728009752,0.356961342705015,0.0479691997543928,0.286473761901981,0.163372081758773,0.263901032169219,-0.117444136242198,-0.264597910911093,-0.0307191378928489,-0.0307191378928489,-0.0307191378928489,-0.09822793943219,-0.115533610367424,-0.0828327923608623,0.200423354499082,-0.267411599336966
"scmChanges",0.893071055609801,0.154649666007756,1,0.646288254631346,0.872028828133808,0.393970533629028,-0.0365388072099611,0.966640788758698,0.908650787982305,0.726535478042694,-0.225799765168366,0.578988891135927,0.578988891135927,0.578988891135927,0.534950912290949,-0.0528236774557112,0.400984651294738,0.0874193960327538,-0.180763620728528
"scrChanges",0.842503660968448,-0.163225728009752,0.646288254631346,1,0.393014348163891,0.456684069693448,-0.0401243432742664,0.61020560799595,0.537154066964284,0.9782447726032,0.282605913235251,0.842931767453421,0.842931767453421,0.842931767453421,0.803531032444414,-0.147929763516127,0.623180089730543,-0.099987021525769,-0.21060556038321
"mslChanges",0.736017933708867,0.356961342705015,0.872028828133808,0.393014348163891,1,0.539742407191242,-0.0269502608855299,0.905861026114596,0.970706306808204,0.480876389934257,-0.503749876590007,0.50682059884064,0.50682059884064,0.50682059884064,0.331536445066211,0.0968752088123617,0.411887579848032,0.425574966420911,-0.226123888987046
"number_of_domain",0.499996739048911,0.0479691997543928,0.393970533629028,0.456684069693448,0.539742407191242,1,0.0919946629437906,0.498963908304681,0.598872918375896,0.493919399479225,-0.336030086628008,0.762160325791019,0.762160325791019,0.762160325791019,0.48842304903458,0.457616750862213,0.78572586521014,0.654230992640581,-0.462222893058013
"country",0.054353064688643,0.286473761901981,-0.0365388072099611,-0.0401243432742664,-0.0269502608855299,0.0919946629437906,1,-0.000852103543769974,0.00506884986213223,-0.0154213643992938,-0.257769631113234,0.0523302623079489,0.0523302623079489,0.0523302623079489,-0.0148435115037224,0.293896884429689,0.194906237999794,0.0274077294894187,-0.903050207201388
"linesadded",0.892602564000255,0.163372081758773,0.966640788758698,0.61020560799595,0.905861026114596,0.498963908304681,-0.000852103543769974,1,0.96521373096727,0.675187891988321,-0.342441638598917,0.645303939903356,0.645303939903356,0.645303939903356,0.465497871129689,0.0576197718066618,0.48041746682662,0.304776619147614,-0.241055643805397
"linesremoved",0.83581163646414,0.263901032169219,0.908650787982305,0.537154066964284,0.970706306808204,0.598872918375896,0.00506884986213223,0.96521373096727,1,0.606235353390524,-0.436044138281977,0.641776235285089,0.641776235285089,0.641776235285089,0.410643248284192,0.120146411397723,0.523037910926114,0.449320314059203,-0.281859656117902
"ReviewGotMerged",0.876756837469999,-0.117444136242198,0.726535478042694,0.9782447726032,0.480876389934257,0.493919399479225,-0.0154213643992938,0.675187891988321,0.606235353390524,1,0.177608880311786,0.848009937155469,0.848009937155469,0.848009937155469,0.854188676342555,-0.0995860191991772,0.657374783263618,-0.0683676497853771,-0.25713701567493
"X",-0.0922276002785617,-0.264597910911093,-0.225799765168366,0.282605913235251,-0.503749876590007,-0.336030086628008,-0.257769631113234,-0.342441638598917,-0.436044138281977,0.177608880311786,1,-0.142777490136784,-0.142777490136784,-0.142777490136784,0.117910929838058,-0.640849357218442,-0.358953511919935,-0.640148266510681,0.302812919748383
"in_degree",0.816576858553418,-0.0307191378928489,0.578988891135927,0.842931767453421,0.50682059884064,0.762160325791019,0.0523302623079489,0.645303939903356,0.641776235285089,0.848009937155469,-0.142777490136784,1,1,1,0.794941148063977,0.203647037683511,0.860037659919399,0.379066141630038,-0.368531257302374
"out_degree",0.816576858553418,-0.0307191378928489,0.578988891135927,0.842931767453421,0.50682059884064,0.762160325791019,0.0523302623079489,0.645303939903356,0.641776235285089,0.848009937155469,-0.142777490136784,1,1,1,0.794941148063977,0.203647037683511,0.860037659919399,0.379066141630038,-0.368531257302374
"degree",0.816576858553418,-0.0307191378928489,0.578988891135927,0.842931767453421,0.50682059884064,0.762160325791019,0.0523302623079489,0.645303939903356,0.641776235285089,0.848009937155469,-0.142777490136784,1,1,1,0.794941148063977,0.203647037683511,0.860037659919399,0.379066141630038,-0.368531257302374
"betweenness",0.693525609421109,-0.09822793943219,0.534950912290949,0.803531032444414,0.331536445066211,0.48842304903458,-0.0148435115037224,0.465497871129689,0.410643248284192,0.854188676342555,0.117910929838058,0.794941148063977,0.794941148063977,0.794941148063977,1,-0.0495664931988542,0.600073063119638,-0.0474527383141147,-0.223276296367044
"clustcoeff",-0.0903216835139447,-0.115533610367424,-0.0528236774557112,-0.147929763516127,0.0968752088123617,0.457616750862213,0.293896884429689,0.0576197718066618,0.120146411397723,-0.0995860191991772,-0.640849357218442,0.203647037683511,0.203647037683511,0.203647037683511,-0.0495664931988542,1,0.624461414144383,0.559600187726904,-0.307912932325783
"closeness",0.575972844856321,-0.0828327923608623,0.400984651294738,0.623180089730543,0.411887579848032,0.78572586521014,0.194906237999794,0.48041746682662,0.523037910926114,0.657374783263618,-0.358953511919935,0.860037659919399,0.860037659919399,0.860037659919399,0.600073063119638,0.624461414144383,1,0.492677136446017,-0.45278419426358
"eigencentrality",0.131692957582827,0.200423354499082,0.0874193960327538,-0.099987021525769,0.425574966420911,0.654230992640581,0.0274077294894187,0.304776619147614,0.449320314059203,-0.0683676497853771,-0.640148266510681,0.379066141630038,0.379066141630038,0.379066141630038,-0.0474527383141147,0.559600187726904,0.492677136446017,1,-0.240642187183695
"upeople_id",-0.305110627541172,-0.267411599336966,-0.180763620728528,-0.21060556038321,-0.226123888987046,-0.462222893058013,-0.903050207201388,-0.241055643805397,-0.281859656117902,-0.25713701567493,0.302812919748383,-0.368531257302374,-0.368531257302374,-0.368531257302374,-0.223276296367044,-0.307912932325783,-0.45278419426358,-0.240642187183695,1
