"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,0.98024566336467,0.760738499946816,0.481424971327176,0.727698048244392,-0.111054985624488,-0.00273054208276806,0.761221667035787,0.731651478522879,0.501067311672679,-0.703470051758528,0.522720563154262,0.522720563154262,0.522720563154262,0.34864174538723,-0.299305398631572,0.135309222815357,0.586293653820436,0.101464194441239
"avg_resolution",0.98024566336467,1,0.659586377803548,0.383301579423097,0.626067131330706,-0.14204625858325,-0.065707909325847,0.658498755435646,0.620412680881043,0.400489228968426,-0.728660717891764,0.49150126663232,0.49150126663232,0.49150126663232,0.392600807426735,-0.324488983807369,0.11885459561005,0.471785601102104,0.127258668235966
"scmChanges",0.760738499946816,0.659586377803548,1,0.726367666165371,0.980348557721847,0.0183917861692152,0.377422227066701,0.999887197717322,0.981906726645648,0.74934245448584,-0.512668806648635,0.815148155379724,0.815148155379724,0.815148155379724,0.542858087916155,-0.151180769107081,0.406511582324607,0.833778072903496,-0.231315929538465
"scrChanges",0.481424971327176,0.383301579423097,0.726367666165371,1,0.677315867841405,0.0147709254750553,0.405269183200638,0.724165683036623,0.840166432331347,0.999368492897989,-0.0440884064952398,0.704874099351445,0.704874099351445,0.704874099351445,0.3591465848087,-0.0304432753273529,0.250326586108477,0.980638837082084,-0.379280080908063
"mslChanges",0.727698048244392,0.626067131330706,0.980348557721847,0.677315867841405,1,0.0607392690783209,0.409195584018786,0.98130778234892,0.95419666320978,0.701616470867499,-0.534932690123134,0.810025623664803,0.810025623664803,0.810025623664803,0.575376189813721,-0.0526800396815974,0.465697646385309,0.790957652641583,-0.260766947741499
"number_of_domain",-0.111054985624488,-0.14204625858325,0.0183917861692152,0.0147709254750553,0.0607392690783209,1,-0.230317755446858,0.0201089901549321,0.023870418965328,0.0152854312552047,-0.365486942323904,-0.0291605921759902,-0.0291605921759902,-0.0291605921759902,0.028758973413275,-0.00412850130747889,-0.0730326950497118,0.0272136744898069,0.173277125828696
"country",-0.00273054208276806,-0.065707909325847,0.377422227066701,0.405269183200638,0.409195584018786,-0.230317755446858,1,0.375961322124042,0.395023198496461,0.410813581172671,0.202192572444003,0.542037019565651,0.542037019565651,0.542037019565651,0.340471281014152,0.368624799491418,0.632621308020016,0.394378380811703,-0.958307882686977
"linesadded",0.761221667035787,0.658498755435646,0.999887197717322,0.724165683036623,0.98130778234892,0.0201089901549321,0.375961322124042,1,0.981778154535441,0.747349682412848,-0.511012548087745,0.807938032109746,0.807938032109746,0.807938032109746,0.532916584340057,-0.148073493374004,0.399719452424368,0.833040313895826,-0.227134490949964
"linesremoved",0.731651478522879,0.620412680881043,0.981906726645648,0.840166432331347,0.95419666320978,0.023870418965328,0.395023198496461,0.981778154535441,1,0.858367307056771,-0.411344960406184,0.810249505865922,0.810249505865922,0.810249505865922,0.492857531727316,-0.121317691823049,0.368660473748483,0.922960509580292,-0.266828828829702
"ReviewGotMerged",0.501067311672679,0.400489228968426,0.74934245448584,0.999368492897989,0.701616470867499,0.0152854312552047,0.410813581172671,0.747349682412848,0.858367307056771,1,-0.0642885165337139,0.715317990422285,0.715317990422285,0.715317990422285,0.366426001676915,-0.0361574580963285,0.256544613907979,0.986564727830196,-0.376717490142499
"X",-0.703470051758528,-0.728660717891764,-0.512668806648635,-0.0440884064952398,-0.534932690123134,-0.365486942323904,0.202192572444003,-0.511012548087745,-0.411344960406184,-0.0642885165337139,1,-0.430074208831724,-0.430074208831724,-0.430074208831724,-0.510748429989069,0.133478826596085,-0.325502633195773,-0.162532409766048,-0.215831622953529
"in_degree",0.522720563154262,0.49150126663232,0.815148155379724,0.704874099351445,0.810025623664803,-0.0291605921759902,0.542037019565651,0.807938032109746,0.810249505865922,0.715317990422285,-0.430074208831724,1,1,1,0.877452270578031,0.0527959033315682,0.722332855942313,0.729513635583668,-0.53857094488126
"out_degree",0.522720563154262,0.49150126663232,0.815148155379724,0.704874099351445,0.810025623664803,-0.0291605921759902,0.542037019565651,0.807938032109746,0.810249505865922,0.715317990422285,-0.430074208831724,1,1,1,0.877452270578031,0.0527959033315682,0.722332855942313,0.729513635583668,-0.53857094488126
"degree",0.522720563154262,0.49150126663232,0.815148155379724,0.704874099351445,0.810025623664803,-0.0291605921759902,0.542037019565651,0.807938032109746,0.810249505865922,0.715317990422285,-0.430074208831724,1,1,1,0.877452270578031,0.0527959033315682,0.722332855942313,0.729513635583668,-0.53857094488126
"betweenness",0.34864174538723,0.392600807426735,0.542858087916155,0.3591465848087,0.575376189813721,0.028758973413275,0.340471281014152,0.532916584340057,0.492857531727316,0.366426001676915,-0.510748429989069,0.877452270578031,0.877452270578031,0.877452270578031,1,0.00890842424600219,0.743618234334936,0.364642608024965,-0.403194273841688
"clustcoeff",-0.299305398631572,-0.324488983807369,-0.151180769107081,-0.0304432753273529,-0.0526800396815974,-0.00412850130747889,0.368624799491418,-0.148073493374004,-0.121317691823049,-0.0361574580963285,0.133478826596085,0.0527959033315682,0.0527959033315682,0.0527959033315682,0.00890842424600219,1,0.412420759024592,-0.0498685123044285,-0.444500690636015
"closeness",0.135309222815357,0.11885459561005,0.406511582324607,0.250326586108477,0.465697646385309,-0.0730326950497118,0.632621308020016,0.399719452424368,0.368660473748483,0.256544613907979,-0.325502633195773,0.722332855942313,0.722332855942313,0.722332855942313,0.743618234334936,0.412420759024592,1,0.270505788853803,-0.673161727497936
"eigencentrality",0.586293653820436,0.471785601102104,0.833778072903496,0.980638837082084,0.790957652641583,0.0272136744898069,0.394378380811703,0.833040313895826,0.922960509580292,0.986564727830196,-0.162532409766048,0.729513635583668,0.729513635583668,0.729513635583668,0.364642608024965,-0.0498685123044285,0.270505788853803,1,-0.324642695787739
"upeople_id",0.101464194441239,0.127258668235966,-0.231315929538465,-0.379280080908063,-0.260766947741499,0.173277125828696,-0.958307882686977,-0.227134490949964,-0.266828828829702,-0.376717490142499,-0.215831622953529,-0.53857094488126,-0.53857094488126,-0.53857094488126,-0.403194273841688,-0.444500690636015,-0.673161727497936,-0.324642695787739,1
