"","no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
"no_of_bug_owned",1,-0.0824808559116371,0.226116506386515,-0.133666842546514,0.116121395962698,0.52035956396203,0.182240765823317,0.229416019127165,0.279341499871437,-0.135252303928219,-0.133998028629923,0.0306170739397957,0.0306170739397957,0.0306170739397957,0.0252601817066437,-0.00565208955581665,0.102287798665702,0.480605225115649,-0.0849345732735725
"avg_resolution",-0.0824808559116371,1,-0.22178087639453,-0.210670229511795,-0.302457518233145,0.172455351538135,-0.341588735216686,-0.116078412068982,-0.135922238274728,-0.209612415472449,0.0583591392351475,-0.288118138284823,-0.288118138284823,-0.288118138284823,-0.039677795675484,-0.302324679685433,-0.321147221204753,-0.214386301282367,0.318470150224017
"scmChanges",0.226116506386515,-0.22178087639453,1,0.607968457906213,0.660943056216129,-0.0969136262368977,0.598658392903425,0.912063079361417,0.937462499434562,0.605042369788395,0.0179954140031902,0.694165569608738,0.694165569608738,0.694165569608738,-0.171403981615573,0.100062907520375,0.33762720655005,0.919840421809393,-0.507007332754722
"scrChanges",-0.133666842546514,-0.210670229511795,0.607968457906213,1,0.351058588915258,0.0679356394583758,0.24966200492696,0.272146500207298,0.324778527482805,0.999989382822681,0.368639887928188,0.79510807469967,0.79510807469967,0.79510807469967,-0.156857524160727,-0.188851433209902,0.22716940205178,0.301515018212864,-0.276756865397137
"mslChanges",0.116121395962698,-0.302457518233145,0.660943056216129,0.351058588915258,1,-0.173883781220113,0.207325423439753,0.647264880122052,0.663500473777535,0.349230794725865,-0.417900546712987,0.308772690045208,0.308772690045208,0.308772690045208,-0.241162560575615,-0.0987221639486563,0.0218108889329088,0.625777455416676,-0.161469890869404
"number_of_domain",0.52035956396203,0.172455351538135,-0.0969136262368977,0.0679356394583758,-0.173883781220113,1,-0.289764916804264,-0.132119621148108,-0.111087837369045,0.0682378930214247,0.0792428851750327,-0.0917153451580192,-0.0917153451580192,-0.0917153451580192,0.0218871270226931,-0.31820492731293,-0.243074926899747,-0.10572728473455,0.274431782845761
"country",0.182240765823317,-0.341588735216686,0.598658392903425,0.24966200492696,0.207325423439753,-0.289764916804264,1,0.521434907025692,0.53614166460291,0.246743270646412,0.0192879187452615,0.727410711954985,0.727410711954985,0.727410711954985,0.374965739713109,0.732283940779652,0.905874847021148,0.628323101562242,-0.966952008686036
"linesadded",0.229416019127165,-0.116078412068982,0.912063079361417,0.272146500207298,0.647264880122052,-0.132119621148108,0.521434907025692,1,0.995081487534262,0.268641048487153,-0.165843221601578,0.41012206468291,0.41012206468291,0.41012206468291,-0.133374115217469,0.154890194401638,0.210919576947866,0.919198102394252,-0.406354823656161
"linesremoved",0.279341499871437,-0.135922238274728,0.937462499434562,0.324778527482805,0.663500473777535,-0.111087837369045,0.53614166460291,0.995081487534262,1,0.321260255994803,-0.145679461809839,0.459439650374256,0.459439650374256,0.459439650374256,-0.123645528130922,0.138342745892778,0.239298614278501,0.945205162799702,-0.422645579254424
"ReviewGotMerged",-0.135252303928219,-0.209612415472449,0.605042369788395,0.999989382822681,0.349230794725865,0.0682378930214247,0.246743270646412,0.268641048487153,0.321260255994803,1,0.368923392716429,0.793629367852046,0.793629367852046,0.793629367852046,-0.158592144149433,-0.191063076093458,0.225017856234035,0.297996114602071,-0.274284772304796
"X",-0.133998028629923,0.0583591392351475,0.0179954140031902,0.368639887928188,-0.417900546712987,0.0792428851750327,0.0192879187452615,-0.165843221601578,-0.145679461809839,0.368923392716429,1,0.192305685433748,0.192305685433748,0.192305685433748,-0.0865031547868474,0.0659278969175651,0.054762787871847,-0.112073626519961,0.00160865686750688
"in_degree",0.0306170739397957,-0.288118138284823,0.694165569608738,0.79510807469967,0.308772690045208,-0.0917153451580192,0.727410711954985,0.41012206468291,0.459439650374256,0.793629367852046,0.192305685433748,1,1,1,0.243397025032822,0.194048107921276,0.695407508879934,0.516104764517747,-0.721194886291311
"out_degree",0.0306170739397957,-0.288118138284823,0.694165569608738,0.79510807469967,0.308772690045208,-0.0917153451580192,0.727410711954985,0.41012206468291,0.459439650374256,0.793629367852046,0.192305685433748,1,1,1,0.243397025032822,0.194048107921276,0.695407508879934,0.516104764517747,-0.721194886291311
"degree",0.0306170739397957,-0.288118138284823,0.694165569608738,0.79510807469967,0.308772690045208,-0.0917153451580192,0.727410711954985,0.41012206468291,0.459439650374256,0.793629367852046,0.192305685433748,1,1,1,0.243397025032822,0.194048107921276,0.695407508879934,0.516104764517747,-0.721194886291311
"betweenness",0.0252601817066437,-0.039677795675484,-0.171403981615573,-0.156857524160727,-0.241162560575615,0.0218871270226931,0.374965739713109,-0.133374115217469,-0.123645528130922,-0.158592144149433,-0.0865031547868474,0.243397025032822,0.243397025032822,0.243397025032822,1,0.373802368623494,0.585511149058316,-0.104951522298845,-0.414129368725663
"clustcoeff",-0.00565208955581665,-0.302324679685433,0.100062907520375,-0.188851433209902,-0.0987221639486563,-0.31820492731293,0.732283940779652,0.154890194401638,0.138342745892778,-0.191063076093458,0.0659278969175651,0.194048107921276,0.194048107921276,0.194048107921276,0.373802368623494,1,0.770692770533168,0.195760409503753,-0.790419697033319
"closeness",0.102287798665702,-0.321147221204753,0.33762720655005,0.22716940205178,0.0218108889329088,-0.243074926899747,0.905874847021148,0.210919576947866,0.239298614278501,0.225017856234035,0.054762787871847,0.695407508879934,0.695407508879934,0.695407508879934,0.585511149058316,0.770692770533168,1,0.35434214835584,-0.958745859492132
"eigencentrality",0.480605225115649,-0.214386301282367,0.919840421809393,0.301515018212864,0.625777455416676,-0.10572728473455,0.628323101562242,0.919198102394252,0.945205162799702,0.297996114602071,-0.112073626519961,0.516104764517747,0.516104764517747,0.516104764517747,-0.104951522298845,0.195760409503753,0.35434214835584,1,-0.500961426296439
