"","temp","degree_centralization","betweenness_centralization","closeness_centralization","eigenvector_centralization","global_clustcoeff","assortativity","diameter","avg_degree","modularity","density","avg_path_length","vertices","edges"
"22","134_228",0.327380952380952,0.011611012608353,0.00919459425122797,0.87684102855293,0.452054794520548,-0.685691946833464,60,2.28571428571429,-0.110969387755102,0.0476190476190476,1.62121212121212,49,56
"23","139_86",0.515151515151515,0.0743801652892562,0.0700567115811018,0.78504545830265,0.428571428571429,-0.7,112,2.33333333333333,-0.214285714285714,0.212121212121212,1.6,12,14
"24","14_111",0.733333333333333,0.0957631578947368,0.0512526367568408,0.72682907719171,0.584415584415584,-0.604761904761905,314,5.33333333333333,-0.116071428571429,0.266666666666667,1.60606060606061,21,56
"25","142_403",0.823529411764706,0.188194444444444,0.0586181946987525,0.826408301892688,0.3,-0.707692307692308,14,2.82352941176471,-0.180555555555556,0.176470588235294,1.66666666666667,17,24
"26","143_359",0.4,0,0.155555555555556,0.666666666666667,1,0,4,2.4,-0.333333333333333,0.6,1,5,6
"27","144_102",0.303030303030303,0.0181818181818182,0.028980343980344,0.95857864376269,0,-1,300,0.666666666666667,-0.375,0.0606060606060606,1.33333333333333,12,4
"28","148_205",0.722222222222222,0.303571428571429,0.140280086708658,0.803273009888009,0,-0.739130434782609,41,2.22222222222222,-0.24,0.277777777777778,1.86666666666667,9,10
"29","153_156",0.487684729064039,0.0343442932728647,0.0216205977391962,0.846094940383037,0.0882352941176471,-0.927536231884058,564,2.3448275862069,0.055363321799308,0.083743842364532,1.62222222222222,29,34
"30","161_158",0.661279461279461,0.0148927764158954,0.0139272529614026,0.816472162916824,0.617495711835334,-0.260933658619292,292,8.29090909090909,0.146775931055709,0.153535353535354,1.62337662337662,55,228
"31","161_227",0.0713804713804714,0.000698812019566737,0.00133434871706284,0.992184649766545,0,-1,64,0.145454545454545,-0.375,0.00269360269360269,1.33333333333333,55,4
"32","168_326",0.233333333333333,0.00952380952380952,0.0161224086791115,0.97041331697335,0,-1,340,0.5,-0.375,0.0333333333333333,1.33333333333333,16,4
"33","17_164",0.633333333333333,0.113227513227513,0.0997294734321735,0.436689221089538,0.617647058823529,-0.344000000000002,281,10.5,-0.0890022675736961,0.7,1.5,16,84
"34","17_457",0.433333333333333,0.020952380952381,0.0464122956289839,0.702237953314696,0.533333333333333,-0.555555555555558,49,3.5,-0.150510204081633,0.233333333333333,1.33333333333333,16,28
"35","171_148",0.32,0.00366666666666667,0.0142423946913286,0.884731854839471,0.5625,0.322274881516587,70,2,0.260355029585799,0.08,1.27777777777778,26,26
"36","18_14",0.798984034833091,0.0648448019048219,0.0202503061926055,0.738313049801619,0.570616528202886,-0.349613074779019,42,12.4528301886792,0.0424058769513315,0.239477503628447,1.64532019704433,53,330
"37","182_231",0.177777777777778,0,0.0209876543209877,1,0,0,56,0.4,-0.5,0.0444444444444444,1,10,2
"38","190_419",0.308815526936332,0.0335631654383041,0.00449540348353583,0.898211697880008,0.326209930861094,-0.254856782047838,296,4.29530201342282,0.271953125,0.0290223109015055,2.44627450980392,149,320
"39","2_52",0.566287878787879,0.0653351814516129,0.0258978117238156,0.816672528928174,0.491803278688525,-0.570946254220276,53,3.87878787878788,-0.10498046875,0.121212121212121,1.80952380952381,33,64
"40","20_141",0.204718417047184,0.00193677497081253,0.00295613915194923,0.943919334778562,0.395604395604396,-0.369688859150217,372,1.26027397260274,0.0831758034026465,0.0175038051750381,1.45238095238095,73,46
"41","20_73",0.157153729071537,0.00535233002956008,0.00344853301676222,0.906125158645914,0.33,0.312682641729982,50,2.68493150684932,0.474802165764265,0.0372907153729072,1.90909090909091,73,98
"42","207_169",0.0712250712250712,0,0.00279421433267594,1,0,0,1,0.148148148148148,-0.5,0.0056980056980057,1,27,2
"43","22_152",0.211764705882353,0.00275102040816327,0.00540722536308883,0.91272726435295,0.565217391304348,-0.547169811320752,472,1.41176470588235,-0.134259259259259,0.0282352941176471,1.35714285714286,51,36
