"upeople_id","X136scmChanges","X229scmChanges","X263scrChanges","X310scrChanges","X1mslChanges","number_of_domain","country","X136linesadded","X136linesremoved","X229linesadded","X229linesremoved","X263ReviewGotMerged","X310ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
864,54,268,54,0,49,4,7,74815,21122,44512,33017,39,0,3,6,6,6,0,0.266666666666667,0.0952380952380952,0.399304168259669
1595,46,656,182,10,291,4,10,20948,13852,182843,83568,165,10,2,8,8,8,0,0.285714285714286,0.0571428571428571,1
1622,55,204,10,0,124,2,7,13483,3893,32715,11556,8,0,5,6,6,6,3,0.266666666666667,0.105263157894737,0.624999399772918
1624,10,221,10,0,29,2,8,13871,12791,64611,55647,8,0,4,6,6,6,2,0.266666666666667,0.101694915254237,0.706196046165296
1625,22,87,14,0,67,2,8,2214,2633,280774,273991,10,0,7,6,6,6,2,0.266666666666667,0.0882352941176471,0.345044614883461
378243,0,0,0,0,0,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0.142857142857143,0.0573808367989165
447103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.142857142857143,0.0573808367989165
