"upeople_id","X296scmChanges","X34scrChanges","X1mslChanges","number_of_domain","country","X296linesadded","X296linesremoved","X34ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
415,9,12,0,3,6,279,120,10,5,6,6,6,7,0.4,0.0555555555555556,0.106684338622055
527,570,212,18,4,10,100984,50098,193,1,10,10,10,7,0.177777777777778,0.0555555555555556,0.948642541815978
535,28,5,7,5,9,457,142,5,6,0,0,0,0,0,0.0909090909090909,0.00110789405010252
543,19,90,0,4,7,942,492,80,11,8,8,8,0,0.285714285714286,0.0480769230769231,1
818,4,0,0,3,6,134,18,0,7,0,0,0,0,0,0.0909090909090909,0.00110789405010252
1528,3,23,0,2,6,42,370,15,10,6,6,6,0,0.4,0.0480769230769231,0.314281492084919
1549,0,0,0,4,7,0,0,0,4,0,0,0,0,0,0.0909090909090909,0.00110789405010252
2677,2,2,0,1,7,28,1,2,8,2,2,2,0,0,0.0454545454545455,0.0290565695196118
2678,1,17,0,1,8,7,1,12,9,4,4,4,0,0.333333333333333,0.0384615384615385,0.42051593448885
378235,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0.0909090909090909,0.00110789405010252
378243,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0.0909090909090909,0.00110789405010252
