"upeople_id","X62scmChanges","X137scrChanges","X1mslChanges","number_of_domain","country","X62linesadded","X62linesremoved","X137ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
593,144,0,5,3,8,62081,67863,0,3,30,30,30,0,0.0137931034482759,0.2,0.607430410872302
597,95,200,2,4,7,252321,140235,150,6,32,32,32,0,0.0161290322580645,0.208333333333333,1
598,18,13,1,1,9,2976,1225,10,1,16,16,16,0,0.0166666666666667,0.208333333333333,0.0302861310571545
600,15,44,3,1,9,11426,1489,24,4,18,18,18,4,0.0522875816993464,0.277777777777778,0.022931891489452
602,10,2,0,1,6,25061,37006,0,5,12,12,12,0,0.0909090909090909,0.2,0.273398081097384
378243,0,0,0,13,0,0,0,0,2,0,0,0,0,0,0.166666666666667,0.000506297120850889
