"upeople_id","X168scmChanges","X1mslChanges","number_of_domain","country","X168linesadded","X168linesremoved","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
98,25,15,1,7,9595,437,2,4,4,4,2.66666666666667,0.333333333333333,0.133333333333333,0.157063664164141
371,34,27,3,10,43443,1282,1,8,8,8,3,0.0714285714285714,0.122448979591837,0.887845316685151
458,14,2,2,8,3970,148,3,6,6,6,3,0.133333333333333,0.125,0.259297845414599
1831,2,0,1,10,54,4,4,2,2,2,0,0,0.0869565217391304,0.0657667822929415
1832,9,4,2,8,348,119,6,8,8,8,0,0,0.0759493670886076,1
378243,0,0,13,0,0,0,5,0,0,0,0,0,0.142857142857143,0.00850944704789224
389053,0,0,1,0,0,0,7,0,0,0,0,0,0.142857142857143,0.00850944704789224
