"upeople_id","X364scmChanges","X1mslChanges","number_of_domain","country","X364linesadded","X364linesremoved","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
2699,301,51,2,8,2002087,2025057,2,2,2,2,0,0,0.00672043010752688,1
2906,77,2,4,7,52877,13352,1,2,2,2,0,0,0.00672043010752688,0.999990282594508
378243,0,0,13,0,0,0,6,0,0,0,0,0,0.166666666666667,0.499994206109689
382303,0,0,4,0,0,0,5,0,0,0,0,0,0.166666666666667,0.499994206109689
434309,0,0,1,0,0,0,3,0,0,0,0,0,0.166666666666667,0.499994206109689
445339,0,0,0,0,0,0,4,0,0,0,0,0,0.166666666666667,0.499994206109689
