"upeople_id","X352scmChanges","X1mslChanges","number_of_domain","country","X352linesadded","X352linesremoved","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
2635,466,1,1,9,442887,236863,1,4,4,4,0,0,0.5,1
378243,0,0,13,0,0,0,2,0,0,0,0,0,0.5,0.25
