"upeople_id","X409scmChanges","X1mslChanges","number_of_domain","country","X409linesadded","X409linesremoved","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
262,3311,6,6,8,6756858,669053,1,18,18,18,1,0,0.129032258064516,1
3153,6,0,1,10,841,0,3,4,4,4,0,0,0.102564102564103,0
3167,1,0,1,10,228,15,2,2,2,2,0,0,0.0909090909090909,0
378243,0,0,13,0,0,0,5,0,0,0,0,0,0.2,0.120255864698668
390256,0,0,1,0,0,0,4,0,0,0,0,0,0.2,0.120255864698668
