"upeople_id","no_of_bug_owned","avg_resolution","X360scmChanges","X372scrChanges","X1mslChanges","number_of_domain","country","X360linesadded","X360linesremoved","X372ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
161,0,0,0,0,0,1,8,0,0,0,4,0,0,0,0,0,0.166666666666667,0.475394151484317
550,0,0,401,902,0,5,6,158646,545685,843,2,4,4,4,0,0.333333333333333,0.0204918032786885,1
2925,0,0,154,32,7,3,10,110026,233579,30,5,4,4,4,0,0.333333333333333,0.0192307692307692,0.999928400885618
177607,0,0,20,80,0,2,0,11265,484,68,6,4,4,4,1,0.333333333333333,0.028735632183908,0.169383258011123
381698,0,0,0,0,48,1,0,0,0,0,1,0,0,0,0,0,0.166666666666667,0.475394151484317
384459,10,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0.166666666666667,0.475394151484317
