"upeople_id","no_of_bug_owned","avg_resolution","X303scmChanges","X1mslChanges","number_of_domain","country","X303linesadded","X303linesremoved","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
1079,5,0,251,80,4,6,43874,25548,3,6,6,6,0,0.266666666666667,0.00171526586620926,1
1082,23,0,1718,319,3,10,274610,213234,1,6,6,6,2,0.266666666666667,0.00174825174825175,0.989555024979757
2262,0,0,5,108,2,9,1341,510,4,4,4,4,2,0.333333333333333,0.00174825174825175,0.0131383850272743
2694,0,0,82,55,2,10,5333,3347,2,4,4,4,0,0.333333333333333,0.000648298217179903,0.341663762509357
378243,26,0.0769,0,0,13,0,0,0,5,0,0,0,0,0,0.2,0.000796070396096864
