"upeople_id","129scmChanges","123scrChanges","1mslChanges","number_of_domain","country","129linesadded","129linesremoved","123ReviewGotMerged"
219,3572,48,540,4,9,15759757,15098378,23
432,0,0,8,2,9,0,0,0
524,572,22,377,3,8,193869,173276,11
1351,1,6,15,7,8,84,7,4
1599,32,0,163,1,9,43105,42558,0
1860,0,0,0,6,6,0,0,0
381522,0,0,5,2,0,0,0,0
381777,0,0,0,3,0,0,0,0
381787,0,0,0,2,0,0,0,0
382968,0,0,0,1,0,0,0,0
382969,0,0,0,2,0,0,0,0
382985,0,0,0,2,0,0,0,0
395807,0,0,0,1,0,0,0,0
