"upeople_id","360scmChanges","372scrChanges","1mslChanges","number_of_domain","country","360linesadded","360linesremoved","372ReviewGotMerged"
161,0,0,0,1,8,0,0,0
550,401,902,0,5,6,158646,545685,843
2925,154,32,7,3,10,110026,233579,30
177607,20,80,0,2,0,11265,484,68
381698,0,0,48,1,0,0,0,0
384459,0,0,0,2,0,0,0,0
