"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",2,2,2,0,0,0.0244274809160305,0.094428439788682,0.0196075846079287
"2",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"3",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"4",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"5",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"6",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"7",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"8",4,4,4,9,0,0.0244274809160305,0,0.0320346067512467
"9",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"10",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"11",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"12",2,2,2,0,0,0.0242057488653555,0.17014605382028,0.0210101042298558
"13",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"14",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"15",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"16",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"17",2,2,2,0,0,0.0233576642335766,0,0.0298808123289288
"18",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"19",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"20",4,4,4,16,0,0.024514811031665,0.113324690955272,0.0215465451342813
"21",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"22",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"23",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"24",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"25",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"26",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"27",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"28",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"29",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"30",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"31",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"32",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"33",2,2,2,0,0,0.024653312788906,0.0187098260808469,0.0182050649860016
"34",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"35",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"36",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"37",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"38",2,2,2,0,0,0.0227596017069701,0.700171761939879,0.0308277415833455
"39",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"40",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"41",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"42",16,16,16,42,0,0.0247678018575851,1,0.0924012927387263
"43",2,2,2,0,0,0.0244274809160305,0.0944282178310005,0.0196075846079287
"44",2,2,2,0,0,0.0227596017069701,0.700172241536466,0.0308277415833455
"45",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"46",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"47",2,2,2,0,0,0.0245398773006135,0.0565695836027534,0.0189063247969651
"48",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
"49",0,0,0,0,0,0.0204081632653061,0,0.0175038051750381
