"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",2635,12,12,12,13,0.333333333333333,0.0201550387596899,0.108832892705577
"2",446720,18,18,18,9,0.274509803921569,0.0115967885816235,0.631507184921444
"3",554,8,8,8,0,0.428571428571429,0.0118505013673655,0.146536408440552
"4",880,18,18,18,0,0.287581699346405,0.0137130801687764,1
"5",378243,0,0,0,0,0,0.0714285714285714,0.00105583996505864
"6",385514,0,0,0,0,0,0.0714285714285714,0.00105583996505864
"7",2636,2,2,2,0,0,0.00999231360491929,0.00256429331870191
"8",3278,4,4,4,0,0.333333333333333,0.0159313725490196,0.551812420300518
"9",2639,16,16,16,12,0.35,0.0177595628415301,0.233843890912554
"10",2057,16,16,16,0,0.35,0.0117967332123412,0.632371178400972
"11",298236,10,10,10,2,0.444444444444444,0.0104923325262308,0.0537935074672736
"12",298235,14,14,14,17,0.395604395604396,0.0204724409448819,0.219755078681708
"13",434498,0,0,0,0,0,0.0714285714285714,0.00105583996505864
"14",443624,10,10,10,28,0.444444444444444,0.0205696202531646,0.0365955641273377
