"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",0,0,0,0,0,0.1,0.499998320255577,0.0871212121212121
"2",0,0,0,0,0,0.1,0.499998320255577,0.0871212121212121
"3",0,0,0,0,0,0.1,0.499998320255577,0.0871212121212121
"4",0,0,0,0,0,0.1,0.499998320255577,0.0871212121212121
"5",2,2,2,0,0,0.0661764705882353,1,0.151515151515152
"6",0,0,0,0,0,0.1,0.499998320255577,0.0871212121212121
"7",2,2,2,0,0,0.0661764705882353,0.999995077451875,0.151515151515152
"8",0,0,0,0,0,0.1,0.499998320255577,0.0871212121212121
"9",0,0,0,0,0,0.1,0.499998320255577,0.0871212121212121
"10",0,0,0,0,0,0.1,0.499998320255577,0.0871212121212121
