"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",527,6,6,6,4,0.266666666666667,0.0350194552529183,0.879613399920201
"2",378235,0,0,0,0,0,0.1,0.109175779993253
"3",378243,0,0,0,0,0,0.1,0.109175779993253
"4",415,4,4,4,0,0.333333333333333,0.020979020979021,0.567624685571078
"5",2340,4,4,4,6,0.333333333333333,0.0414746543778802,0.105668720814934
"6",1554,0,0,0,0,0,0.1,0.109175779993253
"7",1534,2,2,2,0,0,0.036734693877551,0.0320783566457459
"8",447392,0,0,0,0,0,0.1,0.109175779993253
"9",2262,2,2,2,0,0,0.0178217821782178,0.347533647059744
"10",543,10,10,10,7,0.0888888888888889,0.0414746543778802,1
