"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",9,0,0,0,0,0,0.0769230769230769,0.499996862819117
"2",2624,0,0,0,0,0,0.0769230769230769,0.499996862819117
"3",1580,0,0,0,0,0,0.0769230769230769,0.499996862819117
"4",20,2,2,2,0,0,0.0827586206896552,0.999989720553002
"5",2679,0,0,0,0,0,0.0769230769230769,0.499996862819117
"6",395088,0,0,0,0,0,0.0769230769230769,0.499996862819117
"7",712,0,0,0,0,0,0.0769230769230769,0.499996862819117
"8",710,0,0,0,0,0,0.0769230769230769,0.499996862819117
"9",2628,0,0,0,0,0,0.0769230769230769,0.499996862819117
"10",2626,0,0,0,0,0,0.0769230769230769,0.499996862819117
"11",714,0,0,0,0,0,0.0769230769230769,0.499996862819117
"12",4,0,0,0,0,0,0.0769230769230769,0.499996862819117
"13",433476,2,2,2,0,0,0.0827586206896552,1
