"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",276,4,4,4,2,0,0.0115122972265829,0.180231560648881
"2",415,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"3",261,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"4",262,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"5",286,2,2,2,0,0,0.0113930605903677,1
"6",610,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"7",756,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"8",253,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"9",319,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"10",273,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"11",443,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"12",197,4,4,4,2,0,0.0115122972265829,0.989027643534191
"13",760,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"14",189,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"15",3014,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"16",379589,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"17",379597,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"18",185,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"19",379607,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"20",179,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"21",182,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"22",1951,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"23",379637,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"24",693,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"25",1448,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"26",432589,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"27",379706,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"28",665,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"29",2394,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"30",254,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"31",446844,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"32",379870,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"33",379890,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"34",282,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"35",433031,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"36",251,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"37",380479,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"38",380730,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"39",829,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"40",381323,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"41",432694,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"42",445371,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"43",445339,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"44",393,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"45",433641,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"46",247,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"47",383224,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"48",378243,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"49",383645,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"50",432683,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"51",432797,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"52",432608,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"53",447330,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"54",384279,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"55",278,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"56",272,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"57",384098,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"58",387054,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"59",911,2,2,2,0,0,0.0114315406599117,0.101476617218608
"60",388687,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"61",388019,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"62",434791,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"63",285,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"64",391542,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"65",434223,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"66",398354,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"67",252,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"68",3045,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"69",269,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"70",3270,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"71",401016,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"72",401620,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"73",401938,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"74",289,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"75",403622,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"76",447606,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"77",274,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"78",266,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"79",288,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"80",292,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"81",3262,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"82",3263,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"83",3261,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"84",259,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"85",906,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"86",431690,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"87",291,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"88",382818,0,0,0,0,0,0.0112359550561798,0.00942581546195514
"89",3055,0,0,0,0,0,0.0112359550561798,0.00942581546195514
