"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",527,16,16,16,26,0.2,0.0297520661157025,0.402514545434225
"2",378235,0,0,0,0,0,0.0526315789473684,0.00265498725057247
"3",378243,0,0,0,0,0,0.0526315789473684,0.00265498725057247
"4",415,14,14,14,21,0.263736263736264,0.0288,0.744119557136609
"5",1533,8,8,8,0,0.428571428571429,0.0284810126582278,0.148608760556429
"6",678,2,2,2,0,0,0.00591327201051248,0.0459367761732293
"7",818,0,0,0,0,0,0.0526315789473684,0.00265498725057247
"8",683,10,10,10,0,0.4,0.0267062314540059,0.901201108934748
"9",679,0,0,0,0,0,0.0526315789473684,0.00265498725057247
"10",682,0,0,0,0,0,0.0526315789473684,0.00265498725057247
"11",1558,4,4,4,16,0.333333333333333,0.0285714285714286,0.00532954363762784
"12",1527,0,0,0,0,0,0.0526315789473684,0.00265498725057247
"13",1525,0,0,0,0,0,0.0526315789473684,0.00265498725057247
"14",2678,0,0,0,0,0,0.0526315789473684,0.00265498725057247
"15",1529,6,6,6,0,0.4,0.0242587601078167,0.0268775411634825
"16",298233,2,2,2,0,0,0.0234375,0.00250800387100153
"17",543,18,18,18,9,0.169934640522876,0.0252100840336134,1
"18",1534,8,8,8,25,0.428571428571429,0.0299003322259136,0.0277474184134917
"19",443877,4,4,4,0,0.333333333333333,0.0284810126582278,0.300475960333456
