"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",259,16,16,16,20,0.15,0.00972590627763042,0.828437940192014
"2",2931,4,4,4,0,0.333333333333333,0.00857365549493375,0.0575264825655423
"3",2929,4,4,4,8,0.333333333333333,0.00914380714879468,0.0017472398700666
"4",2932,2,2,2,0,0,0.00908340214698596,0.00139693558044494
"5",2934,0,0,0,0,0,0.0833333333333333,0.00599949527877405
"6",2073,12,12,12,0,0.272727272727273,0.010194624652456,1
"7",2318,12,12,12,24,0.272727272727273,0.0114226375908619,0.581864174902842
"8",378243,0,0,0,0,0,0.0833333333333333,0.00599949527877405
"9",452605,4,4,4,8,0.333333333333333,0.011011011011011,0.00226151184347638
"10",194327,8,8,8,8,0.428571428571429,0.0102707749766573,0.273849127162984
"11",2074,8,8,8,0,0.428571428571429,0.00671140939597315,0.685663791835577
"12",2319,6,6,6,20,0.4,0.0114226375908619,0.18693819452556
