"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",1116,4,4,4,0.5,0.333333333333333,0.0320754716981132,0.11177551088391
"2",2119,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"3",379928,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"4",2703,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"5",378243,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"6",2702,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"7",1111,6,6,6,0,0.266666666666667,0.0322886989553656,0.419231403392647
"8",2118,6,6,6,4,0.266666666666667,0.0323501427212179,0.415123689841086
"9",1882,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"10",1112,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"11",2901,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"12",1880,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"13",1881,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"14",2120,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"15",446863,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"16",1883,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"17",380045,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"18",2902,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"19",2122,2,2,2,0,0,0.0305206463195691,0.461697434416547
"20",2379,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"21",380052,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"22",2380,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"23",2382,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"24",2381,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"25",2383,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"26",2123,2,2,2,0,0,0.0324118207816969,0.0693761772881192
"27",1119,2,2,2,0,0,0.0289608177172061,0.823840232462947
"28",2386,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"29",380071,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"30",2669,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"31",64480,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"32",194322,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"33",1117,10,10,10,12.5,0.0444444444444444,0.0327237728585178,1
"34",363832,0,0,0,0,0,0.0285714285714286,0.0280059688461167
"35",380037,0,0,0,0,0,0.0285714285714286,0.0280059688461167
