"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",4,4,4,1,0,0.0269607843137255,1,0.158806802940072
"2",0,0,0,0,0,0.0833333333333333,0.346321189344158,0.0703363914373089
"3",0,0,0,0,0,0.0833333333333333,0.346321189344158,0.0703363914373089
"4",2,2,2,0,0,0.0197132616487455,0.692642246316488,0.104082837062074
"5",0,0,0,0,0,0.0833333333333333,0.346321189344158,0.0703363914373089
"6",0,0,0,0,0,0.0833333333333333,0.346321189344158,0.0703363914373089
"7",0,0,0,0,0,0.0833333333333333,0.346321189344158,0.0703363914373089
"8",0,0,0,0,0,0.0833333333333333,0.346321189344158,0.0703363914373089
"9",0,0,0,0,0,0.0833333333333333,0.346321189344158,0.0703363914373089
"10",2,2,2,0,0,0.0197132616487455,0.692645151862657,0.104082837062074
"11",0,0,0,0,0,0.0833333333333333,0.346321189344158,0.0703363914373089
"12",0,0,0,0,0,0.0833333333333333,0.346321189344158,0.0703363914373089
