"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",415,16,16,16,29.3333333333333,0.383333333333333,0.0349854227405248,0.114360390204464
"2",818,24,24,24,16,0.340579710144928,0.0361990950226244,0.3503789629275
"3",526,10,10,10,3,0.4,0.0289156626506024,0.0910523543692235
"4",1554,8,8,8,0,0.428571428571429,0.0331491712707182,0.0895444516024429
"5",1527,0,0,0,0,0,0.04,0.000286671103021722
"6",2249,22,22,22,112.333333333333,0.354978354978355,0.0382775119617225,0.0769342102160945
"7",197,8,8,8,0,0.428571428571429,0.0324763193504736,0.0319475738292499
"8",832,34,34,34,98.6666666666667,0.199643493761141,0.0384615384615385,0.722959799439628
"9",432589,0,0,0,0,0,0.04,0.000286671103021722
"10",378243,0,0,0,0,0,0.04,0.000286671103021722
"11",838,32,32,32,39,0.217741935483871,0.0350877192982456,1
"12",550,6,6,6,0,0.4,0.0134907251264755,0.153542198835305
"13",2241,22,22,22,0,0.354978354978355,0.020979020979021,0.321080797062016
"14",2242,22,22,22,3,0.311688311688312,0.0309677419354839,0.437285043239425
"15",2253,4,4,4,8.66666666666667,0.333333333333333,0.0319573901464714,0.00238129036624624
"16",2244,30,30,30,20,0.248275862068966,0.0330123796423659,0.73307721436484
"17",2263,12,12,12,80,0.454545454545455,0.0383386581469649,0.0395400851112671
"18",2256,14,14,14,38,0.461538461538462,0.0347322720694645,0.0386430844062796
"19",2259,8,8,8,0,0.428571428571429,0.0336605890603086,0.0398076141254034
"20",2262,2,2,2,0,0,0.0270574971815107,0.00239970042152013
"21",869,16,16,16,38.3333333333333,0.433333333333333,0.0356083086053412,0.626228663426473
"22",2269,4,4,4,0,0.333333333333333,0.0271493212669683,0.03219698033008
"23",276,6,6,6,100.666666666667,0.4,0.0377358490566038,0.00272958378180111
"24",444,34,34,34,58.6666666666667,0.196078431372549,0.0364188163884674,0.751367055155174
"25",2270,2,2,2,0,0,0.00345871162991786,0.0965450398569192
