"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",527,10,10,10,0,0.311111111111111,0.0125833838690115,1
"2",378235,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"3",1539,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"4",378242,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"5",378243,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"6",378244,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"7",1549,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"8",415,8,8,8,4,0.357142857142857,0.0125814764286797,0.150577889306577
"9",2282,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"10",818,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"11",3295,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"12",378254,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"13",1551,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"14",517,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"15",535,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"16",1533,8,8,8,4,0.357142857142857,0.01260249013058,0.596136877980136
"17",678,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"18",2340,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"19",378281,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"20",378297,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"21",378299,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"22",378300,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"23",378304,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"24",526,6,6,6,5,0.4,0.01260249013058,0.0345621909719483
"25",3217,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"26",261,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"27",2235,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"28",378317,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"29",378318,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"30",378328,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"31",378330,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"32",1033,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"33",378357,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"34",3402,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"35",378412,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"36",1558,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"37",677,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"38",198,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"39",2759,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"40",379185,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"41",379489,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"42",379614,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"43",659,0,0,0,0,0,0.0119047619047619,0.00250825472364076
"44",446833,0,0,0,0,0,0.0119047619047619,0.00250825472364076
