"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",826,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"2",2041,4,4,4,0,0.333333333333333,0.0204872646733112,0.042616080593923
"3",167,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"4",2042,18,18,18,142.882590612002,0.274509803921569,0.0218160377358491,0.123065430047438
"5",2046,28,28,28,117.274509803922,0.169312169312169,0.0216311020169541,0.418923075261436
"6",447467,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"7",3204,2,2,2,0,0,0.0182896688086999,0.0367769208326291
"8",378243,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"9",3212,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"10",385409,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"11",385410,2,2,2,0,0,0.0190672507085803,0.0275821051914882
"12",3182,6,6,6,0,0.266666666666667,0.0208450704225352,0.0206467923542227
"13",3186,14,14,14,33.5818181818182,0.263736263736264,0.0211670480549199,0.0621338095007763
"14",3184,28,28,28,180.35935828877,0.195767195767196,0.0218096080165046,0.118133887474294
"15",447468,14,14,14,58.3333333333333,0.285714285714286,0.0216945177367341,0.00620513323403118
"16",3191,12,12,12,17,0.303030303030303,0.0213996529786003,0.0852864431834282
"17",3185,10,10,10,33,0.311111111111111,0.020868584320361,0.0882697177563326
"18",3187,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"19",3192,6,6,6,48,0.4,0.0216058394160584,0.0319564261266413
"20",2039,56,56,56,242.6,0.0675324675324675,0.0218546958062611,1
"21",3200,2,2,2,0,0,0.0208274697438784,0.00307912055606463
"22",2040,12,12,12,0,0.272727272727273,0.0213996529786003,0.0332344381136197
"23",3205,4,4,4,0,0.333333333333333,0.0196808510638298,0.00655540701215285
"24",385418,4,4,4,0,0.333333333333333,0.0210466439135381,0.0407262334893869
"25",2043,14,14,14,159.815923945336,0.241758241758242,0.0218160377358491,0.0126981887257148
"26",3195,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"27",536,24,24,24,69,0.195652173913043,0.0216564237635353,0.382958118979409
"28",447470,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"29",385421,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"30",385422,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"31",3202,14,14,14,37.6666666666667,0.285714285714286,0.0213934663197456,0.0336260576557848
"32",3188,2,2,2,0,0,0.0202739726027397,0.0147093630010584
"33",3198,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"34",447472,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"35",385431,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"36",385479,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"37",385766,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"38",396936,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"39",396964,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"40",396965,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"41",396966,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"42",3197,12,12,12,56,0.393939393939394,0.021624780829924,0.688382200269033
"43",3214,2,2,2,0,0,0.0194839389152185,0.00256584539308636
"44",3183,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"45",396973,6,6,6,0,0.4,0.019255789747593,0.0622757810206914
"46",448572,10,10,10,16,0.355555555555556,0.0216058394160584,0.026945050398575
"47",2050,26,26,26,66.5234699940582,0.196923076923077,0.0214058432166618,0.779373836386788
"48",407725,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"49",407727,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"50",407731,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"51",407735,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"52",3213,4,4,4,0,0.333333333333333,0.0210227272727273,0.154940354637639
"53",407745,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"54",407746,4,4,4,0,0.333333333333333,0.0174158625558955,0.262425715352663
"55",431713,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"56",431826,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"57",407215,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"58",432315,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"59",2038,16,16,16,158.274509803922,0.216666666666667,0.0217519106407995,0.116397607936225
"60",385425,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"61",64715,8,8,8,0,0.428571428571429,0.0210048254328697,0.143535884654369
"62",3209,4,4,4,0,0.333333333333333,0.0213996529786003,0.0409050411633961
"63",446155,2,2,2,0,0,0.0177118238391575,0.0441327735552417
"64",3360,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"65",889,2,2,2,0,0,0.0165437066845518,0.022533033773782
"66",434643,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"67",434740,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"68",452635,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"69",432421,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"70",3193,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"71",443759,2,2,2,0,0,0.0210346787947698,0.0073535103138162
"72",407715,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"73",3201,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"74",431712,0,0,0,0,0,0.0133333333333333,0.000469265727874714
"75",381076,2,2,2,0,0,0.017169373549884,0.0514886261188039
