"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",10,10,10,35,0.133333333333333,0.0283140283140283,0.332888445213391,0.0583347419847149
"2",0,0,0,0,0,0.0434782608695652,0.000355335930171058,0.0305682279477889
"3",0,0,0,0,0,0.0434782608695652,0.000355335930171058,0.0305682279477889
"4",6,6,6,13,0.266666666666667,0.0260972716488731,0.627722074377046,0.0541730356546419
"5",8,8,8,18,0.214285714285714,0.0364842454394693,0.404106417800758,0.0497927619747982
"6",0,0,0,0,0,0.0434782608695652,0.000355335930171058,0.0305682279477889
"7",0,0,0,0,0,0.0434782608695652,0.000355335930171058,0.0305682279477889
"8",2,2,2,0,0,0.0265379975874548,0.0023680772837546,0.0310012806175445
"9",0,0,0,0,0,0.0434782608695652,0.000355335930171058,0.0305682279477889
"10",4,4,4,3,0.333333333333333,0.0313837375178317,0.0523402409880248,0.0325633243506074
"11",10,10,10,38,0.133333333333333,0.0366056572379368,0.387456057015749,0.034264404002019
"12",0,0,0,0,0,0.0434782608695652,0.000355335930171058,0.0305682279477889
"13",0,0,0,0,0,0.0434782608695652,0.000355335930171058,0.0305682279477889
"14",4,4,4,0,0.333333333333333,0.0350877192982456,0.0654548324660419,0.0328584936669693
"15",2,2,2,0,0,0.0275344180225282,0.0266977769025252,0.0314721513484126
"16",10,10,10,13,0.177777777777778,0.0314735336194564,0.203574092360174,0.0413489234693999
"17",4,4,4,0,0.333333333333333,0.0214634146341463,0.19007836475136,0.0373497563811712
"18",2,2,2,0,0,0.0270935960591133,0.028477765978546,0.0315324129084542
"19",28,28,28,42,0.0582010582010582,0.0364238410596026,1,0.206874390825096
"20",0,0,0,0,0,0.0434782608695652,0.000355335930171058,0.0305682279477889
"21",8,8,8,18,0.214285714285714,0.0364842454394693,0.404106417737048,0.0497927619747982
"22",4,4,4,3,0.333333333333333,0.0313837375178317,0.0523402410373532,0.0325633243506074
"23",2,2,2,0,0,0.0270935960591133,0.0284777661363504,0.0315324129084542
