"","labels","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
"1",384792,0,0,0,0,0,0.04,0.0189339269534949
"2",385205,0,0,0,0,0,0.04,0.0189339269534949
"3",1865,10,10,10,10.3333333333333,0.222222222222222,0.0481927710843374,0.302357589882872
"4",1866,8,8,8,2,0.285714285714286,0.047244094488189,0.953358173129275
"5",1867,6,6,6,1,0.266666666666667,0.04642166344294,0.119552677033993
"6",378243,0,0,0,0,0,0.04,0.0189339269534949
"7",1869,0,0,0,0,0,0.04,0.0189339269534949
"8",386232,0,0,0,0,0,0.04,0.0189339269534949
"9",1870,6,6,6,0,0.4,0.0450281425891182,0.530887151259083
"10",386236,0,0,0,0,0,0.04,0.0189339269534949
"11",386244,0,0,0,0,0,0.04,0.0189339269534949
"12",386256,0,0,0,0,0,0.04,0.0189339269534949
"13",1871,4,4,4,2,0.333333333333333,0.047244094488189,0.0201308613255086
"14",386268,0,0,0,0,0,0.04,0.0189339269534949
"15",1873,2,2,2,0,0,0.041958041958042,0.184741263043172
"16",386277,0,0,0,0,0,0.04,0.0189339269534949
"17",1874,0,0,0,0,0,0.04,0.0189339269534949
"18",1875,0,0,0,0,0,0.04,0.0189339269534949
"19",154678,0,0,0,0,0,0.04,0.0189339269534949
"20",397104,0,0,0,0,0,0.04,0.0189339269534949
"21",1876,0,0,0,0,0,0.04,0.0189339269534949
"22",3249,0,0,0,0,0,0.04,0.0189339269534949
"23",432408,0,0,0,0,0,0.04,0.0189339269534949
"24",432022,8,8,8,5,0.214285714285714,0.0459770114942529,1
"25",397086,0,0,0,0,0,0.04,0.0189339269534949
