"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",4,4,4,1,0,0.0240870240870241,0.0156823726179943,0.0239521951804339
"2",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"3",8,8,8,0,0.285714285714286,0.0252648736756316,0.203104865518946,0.0296919231609679
"4",14,14,14,13.5,0.351648351648352,0.0292728989612842,0.140507093733065,0.0290964450893301
"5",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"6",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"7",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"8",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"9",24,24,24,6,0.181159420289855,0.0258980785296575,1,0.086083395992656
"10",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"11",20,20,20,15,0.231578947368421,0.0338058887677208,0.25185442457856,0.0343940536284604
"12",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"13",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"14",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"15",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"16",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"17",8,8,8,0,0.285714285714286,0.0252648736756316,0.203104865555386,0.0296919231609679
"18",8,8,8,1,0.285714285714286,0.0334412081984898,0.0927982355486456,0.0256805442202859
"19",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"20",14,14,14,3.33333333333333,0.307692307692308,0.0298651252408478,0.780142590492659,0.0465191151359077
"21",10,10,10,3,0.266666666666667,0.0294117647058824,0.166145128960961,0.0272269447464693
"22",24,24,24,6,0.181159420289855,0.0258980785296575,0.999999999931296,0.086083395992656
"23",14,14,14,13.5,0.351648351648352,0.0292728989612842,0.140507093673483,0.0290964450893301
"24",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"25",20,20,20,15,0.231578947368421,0.0338058887677208,0.251854424582532,0.0343940536284604
"26",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"27",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"28",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"29",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
"30",14,14,14,3.33333333333333,0.307692307692308,0.0298651252408478,0.780142590538369,0.0465191151359077
"31",14,14,14,3.33333333333333,0.307692307692308,0.0298651252408478,0.780142590479266,0.0465191151359077
"32",0,0,0,0,0,0.03125,6.10022514767168e-05,0.0236139630390144
