"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",8,8,8,9.33333333333333,0.285714285714286,0.072,0.60896487189009,0.0612009928948433
"2",0,0,0,0,0,0.0526315789473684,0.0666343702318281,0.0413669064748202
"3",0,0,0,0,0,0.0526315789473684,0.0666343702318281,0.0413669064748202
"4",4,4,4,0.333333333333333,0,0.0697674418604651,0.16559626691587,0.0474331270843564
"5",6,6,6,0,0.266666666666667,0.0654545454545455,1,0.0809874459440403
"6",0,0,0,0,0,0.0526315789473684,0.0666343702318281,0.0413669064748202
"7",0,0,0,0,0,0.0526315789473684,0.0666343702318281,0.0413669064748202
"8",0,0,0,0,0,0.0526315789473684,0.0666343702318281,0.0413669064748202
"9",0,0,0,0,0,0.0526315789473684,0.0666343702318281,0.0413669064748202
"10",0,0,0,0,0,0.0526315789473684,0.0666343702318281,0.0413669064748202
"11",0,0,0,0,0,0.0526315789473684,0.0666343702318281,0.0413669064748202
"12",10,10,10,3.5,0.0888888888888889,0.0714285714285714,0.967443204096724,0.0927774916752608
"13",10,10,10,3.5,0.0888888888888889,0.0714285714285714,0.967443136673709,0.0927774916752608
"14",0,0,0,0,0,0.0526315789473684,0.0666343702318281,0.0413669064748202
"15",0,0,0,0,0,0.0526315789473684,0.0666343702318281,0.0413669064748202
"16",4,4,4,0.333333333333333,0,0.0697674418604651,0.165596324187369,0.0474331270843564
"17",0,0,0,0,0,0.0526315789473684,0.0666343702318281,0.0413669064748202
"18",6,6,6,0,0.266666666666667,0.0654545454545455,0.99999992500644,0.0809874459440403
"19",0,0,0,0,0,0.0526315789473684,0.0666343702318281,0.0413669064748202
