"","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","pagerank"
"1",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"2",2,2,2,0,0,0.00363130649772078,0.00158250659619846,0.00308979595619073
"3",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"4",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"5",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"6",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"7",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"8",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"9",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"10",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"11",2,2,2,0,0,0.00363004441011778,0.0133549076441777,0.00374434804408239
"12",2,2,2,0,0,0.00362663648756398,0.000493226773113952,0.00324363475109534
"13",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"14",2,2,2,0,0,0.00363233551445206,0.00156680805853504,0.00308780398455457
"15",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"16",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"17",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"18",6,6,6,7,0.133333333333333,0.00362728956575427,0.179458385909017,0.0158583880616936
"19",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"20",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"21",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"22",10,10,10,21,0.0888888888888889,0.00363266305117933,0.990773118423779,0.0675302461230224
"23",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"24",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"25",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"26",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
"27",0,0,0,0,0,0.00353356890459364,2.14257310834753e-05,0.0029940119760506
