"upeople_id","no_of_review_by_the_author_got_merged","AVG_Merge_Time","X261scmChanges","X359scrChanges","X1mslChanges","number_of_domain","country","X261linesadded","X261linesremoved","X359ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
171,2,0,4,4,7,3,7,76,67,2,5,4,4,4,0,0.333333333333333,0.25,0.999999628805139
527,50,0,21,58,26,4,10,20643,2862,50,1,4,4,4,0,0.333333333333333,0.25,1
2340,3,0,6,14,5,6,8,1607,85,3,4,4,4,4,0.666666666666667,0.333333333333333,0.285714285714286,0.728506934660239
378235,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0.2,0.366134957030011
378243,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0.2,0.366134957030011
